expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,rate,rate.95ci,cld,cld2,loewe
HTS015,2017-06-02,PC9c1-D3b,93969.0,G19,PC9c1-D3b_G19,PC9c1,pracinostat,3.7e-07,M,osimertinib,0.0,M,0.02611,0.0008300000000000001,PC9c1_Pracinostat,PC9c1_Pracinostat_0,
HTS015,2017-06-02,PC9c1-D3b,93969.0,G20,PC9c1-D3b_G20,PC9c1,pracinostat,1.23e-07,M,osimertinib,0.0,M,0.037360000000000004,0.0015400000000000001,PC9c1_Pracinostat,PC9c1_Pracinostat_0,
HTS015,2017-06-02,PC9c1-D3b,93969.0,G21,PC9c1-D3b_G21,PC9c1,pracinostat,4.1100000000000004e-08,M,osimertinib,0.0,M,0.03644,0.0009699999999999999,PC9c1_Pracinostat,PC9c1_Pracinostat_0,
HTS015,2017-06-02,PC9c1-D3b,93969.0,G22,PC9c1-D3b_G22,PC9c1,pracinostat,0.0,M,osimertinib,0.0,M,0.03743,0.00115,PC9c1_Pracinostat,PC9c1_Pracinostat_0,
HTS015,2017-06-02,PC9c1-D3b,93969.0,H16,PC9c1-D3b_H16,PC9c1,pracinostat,1e-05,M,osimertinib,2e-09,M,0.02506,0.0012,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-09,
HTS015,2017-06-02,PC9c1-D3b,93969.0,H17,PC9c1-D3b_H17,PC9c1,pracinostat,3.1e-06,M,osimertinib,2e-09,M,0.02274,0.00119,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-09,
HTS015,2017-06-02,PC9c1-D3b,93969.0,H18,PC9c1-D3b_H18,PC9c1,pracinostat,1.11e-06,M,osimertinib,2e-09,M,0.01945,0.0013599999999999999,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-09,
HTS015,2017-06-02,PC9c1-D3b,93969.0,H19,PC9c1-D3b_H19,PC9c1,pracinostat,3.7e-07,M,osimertinib,2e-09,M,0.019190000000000002,0.00374,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-09,
HTS015,2017-06-02,PC9c1-D3b,93969.0,H20,PC9c1-D3b_H20,PC9c1,pracinostat,1.23e-07,M,osimertinib,2e-09,M,0.01796,0.0017699999999999999,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-09,
HTS015,2017-06-02,PC9c1-D3b,93969.0,H21,PC9c1-D3b_H21,PC9c1,pracinostat,4.1100000000000004e-08,M,osimertinib,2e-09,M,0.017230000000000002,0.001,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-09,
HTS015,2017-06-02,PC9c1-D3b,93969.0,H22,PC9c1-D3b_H22,PC9c1,pracinostat,0.0,M,osimertinib,2e-09,M,0.0211,0.0009400000000000001,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-09,
HTS015,2017-06-02,PC9c1-D3b,93969.0,I16,PC9c1-D3b_I16,PC9c1,pracinostat,1e-05,M,osimertinib,2e-08,M,0.007659999999999999,0.00205,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-08,
HTS015,2017-06-02,PC9c1-D3b,93969.0,I17,PC9c1-D3b_I17,PC9c1,pracinostat,3.1e-06,M,osimertinib,2e-08,M,0.0055,0.0016300000000000002,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-08,
HTS015,2017-06-02,PC9c1-D3b,93969.0,I18,PC9c1-D3b_I18,PC9c1,pracinostat,1.11e-06,M,osimertinib,2e-08,M,0.0077,0.00386,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-08,
HTS015,2017-06-02,PC9c1-D3b,93969.0,I19,PC9c1-D3b_I19,PC9c1,pracinostat,3.7e-07,M,osimertinib,2e-08,M,0.011640000000000001,0.00232,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-08,
HTS015,2017-06-02,PC9c1-D3b,93969.0,I20,PC9c1-D3b_I20,PC9c1,pracinostat,1.23e-07,M,osimertinib,2e-08,M,0.00535,0.002,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-08,
HTS015,2017-06-02,PC9c1-D3b,93969.0,I21,PC9c1-D3b_I21,PC9c1,pracinostat,4.1100000000000004e-08,M,osimertinib,2e-08,M,0.00486,0.00143,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-08,
HTS015,2017-06-02,PC9c1-D3b,93969.0,I22,PC9c1-D3b_I22,PC9c1,pracinostat,0.0,M,osimertinib,2e-08,M,0.005379999999999999,0.0009,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-08,
HTS015,2017-06-02,PC9c1-D3b,93969.0,J16,PC9c1-D3b_J16,PC9c1,pracinostat,1e-05,M,osimertinib,2e-07,M,0.00487,0.00173,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-07,
HTS015,2017-06-02,PC9c1-D3b,93969.0,J17,PC9c1-D3b_J17,PC9c1,pracinostat,3.1e-06,M,osimertinib,2e-07,M,0.0056,0.0026,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-07,
HTS015,2017-06-02,PC9c1-D3b,93969.0,J18,PC9c1-D3b_J18,PC9c1,pracinostat,1.11e-06,M,osimertinib,2e-07,M,0.0070799999999999995,0.00117,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-07,
HTS015,2017-06-02,PC9c1-D3b,93969.0,J19,PC9c1-D3b_J19,PC9c1,pracinostat,3.7e-07,M,osimertinib,2e-07,M,0.00294,0.00099,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-07,
HTS015,2017-06-02,PC9c1-D3b,93969.0,J20,PC9c1-D3b_J20,PC9c1,pracinostat,1.23e-07,M,osimertinib,2e-07,M,0.0041,0.00426,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-07,
HTS015,2017-06-02,PC9c1-D3b,93969.0,J21,PC9c1-D3b_J21,PC9c1,pracinostat,4.1100000000000004e-08,M,osimertinib,2e-07,M,0.00551,0.00374,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-07,
HTS015,2017-06-02,PC9c1-D3b,93969.0,J22,PC9c1-D3b_J22,PC9c1,pracinostat,0.0,M,osimertinib,2e-07,M,0.00852,0.0020800000000000003,PC9c1_Pracinostat,PC9c1_Pracinostat_2e-07,
HTS015,2017-06-02,PC9c1-D1a,93964.0,C09,PC9c1-D1a_C09,PC9c1,quercetin,1e-05,M,osimertinib,0.0,M,0.03851,0.00121,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,C10,PC9c1-D1a_C10,PC9c1,quercetin,3.1e-06,M,osimertinib,0.0,M,0.03837,0.00065,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,C11,PC9c1-D1a_C11,PC9c1,quercetin,1.11e-06,M,osimertinib,0.0,M,0.03935,0.0008900000000000001,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,C12,PC9c1-D1a_C12,PC9c1,quercetin,3.7e-07,M,osimertinib,0.0,M,0.0386,0.00118,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,C13,PC9c1-D1a_C13,PC9c1,quercetin,1.23e-07,M,osimertinib,0.0,M,0.036969999999999996,0.00073,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,C14,PC9c1-D1a_C14,PC9c1,quercetin,4.1100000000000004e-08,M,osimertinib,0.0,M,0.037360000000000004,0.0009400000000000001,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,C15,PC9c1-D1a_C15,PC9c1,quercetin,0.0,M,osimertinib,0.0,M,0.04073,0.00088,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1a,93964.0,D09,PC9c1-D1a_D09,PC9c1,quercetin,1e-05,M,osimertinib,2e-09,M,0.01379,0.001,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1a,93964.0,D10,PC9c1-D1a_D10,PC9c1,quercetin,3.1e-06,M,osimertinib,2e-09,M,0.0199,0.0011099999999999999,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1a,93964.0,D11,PC9c1-D1a_D11,PC9c1,quercetin,1.11e-06,M,osimertinib,2e-09,M,0.01665,0.002,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1a,93964.0,D12,PC9c1-D1a_D12,PC9c1,quercetin,3.7e-07,M,osimertinib,2e-09,M,0.01485,0.0007,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1a,93964.0,D13,PC9c1-D1a_D13,PC9c1,quercetin,1.23e-07,M,osimertinib,2e-09,M,0.020380000000000002,0.00131,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1a,93964.0,D14,PC9c1-D1a_D14,PC9c1,quercetin,4.1100000000000004e-08,M,osimertinib,2e-09,M,0.0213,0.001,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1a,93964.0,D15,PC9c1-D1a_D15,PC9c1,quercetin,0.0,M,osimertinib,2e-09,M,0.022580000000000003,0.00114,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1a,93964.0,E09,PC9c1-D1a_E09,PC9c1,quercetin,1e-05,M,osimertinib,2e-08,M,0.00394,0.00128,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,E10,PC9c1-D1a_E10,PC9c1,quercetin,3.1e-06,M,osimertinib,2e-08,M,0.00834,0.0010400000000000001,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,E11,PC9c1-D1a_E11,PC9c1,quercetin,1.11e-06,M,osimertinib,2e-08,M,0.00674,0.00123,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,E12,PC9c1-D1a_E12,PC9c1,quercetin,3.7e-07,M,osimertinib,2e-08,M,0.00772,0.00074,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,E13,PC9c1-D1a_E13,PC9c1,quercetin,1.23e-07,M,osimertinib,2e-08,M,0.00971,0.00307,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,E14,PC9c1-D1a_E14,PC9c1,quercetin,4.1100000000000004e-08,M,osimertinib,2e-08,M,0.00848,0.0009599999999999999,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,E15,PC9c1-D1a_E15,PC9c1,quercetin,0.0,M,osimertinib,2e-08,M,0.0035299999999999997,0.0011099999999999999,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1a,93964.0,F09,PC9c1-D1a_F09,PC9c1,quercetin,1e-05,M,osimertinib,2e-07,M,0.009309999999999999,0.0026899999999999997,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1a,93964.0,F10,PC9c1-D1a_F10,PC9c1,quercetin,3.1e-06,M,osimertinib,2e-07,M,0.00361,0.00085,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1a,93964.0,F11,PC9c1-D1a_F11,PC9c1,quercetin,1.11e-06,M,osimertinib,2e-07,M,0.00502,0.00064,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1a,93964.0,F12,PC9c1-D1a_F12,PC9c1,quercetin,3.7e-07,M,osimertinib,2e-07,M,0.00982,0.0012,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1a,93964.0,F13,PC9c1-D1a_F13,PC9c1,quercetin,1.23e-07,M,osimertinib,2e-07,M,0.00375,0.00049,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1a,93964.0,F14,PC9c1-D1a_F14,PC9c1,quercetin,4.1100000000000004e-08,M,osimertinib,2e-07,M,0.00855,0.00086,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1a,93964.0,F15,PC9c1-D1a_F15,PC9c1,quercetin,0.0,M,osimertinib,2e-07,M,0.009309999999999999,0.00395,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,C09,PC9c1-D1b_C09,PC9c1,quercetin,1e-05,M,osimertinib,0.0,M,0.04032,0.001,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,C10,PC9c1-D1b_C10,PC9c1,quercetin,3.1e-06,M,osimertinib,0.0,M,0.035410000000000004,0.0015,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,C11,PC9c1-D1b_C11,PC9c1,quercetin,1.11e-06,M,osimertinib,0.0,M,0.04021,0.0007700000000000001,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,C12,PC9c1-D1b_C12,PC9c1,quercetin,3.7e-07,M,osimertinib,0.0,M,0.037739999999999996,0.00044,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,C13,PC9c1-D1b_C13,PC9c1,quercetin,1.23e-07,M,osimertinib,0.0,M,0.03755,0.00054,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,C14,PC9c1-D1b_C14,PC9c1,quercetin,4.1100000000000004e-08,M,osimertinib,0.0,M,0.03759,0.00067,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,C15,PC9c1-D1b_C15,PC9c1,quercetin,0.0,M,osimertinib,0.0,M,0.039830000000000004,0.00053,PC9c1_Quercetin,PC9c1_Quercetin_0,
HTS015,2017-06-02,PC9c1-D1b,93965.0,D09,PC9c1-D1b_D09,PC9c1,quercetin,1e-05,M,osimertinib,2e-09,M,0.02009,0.00114,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1b,93965.0,D10,PC9c1-D1b_D10,PC9c1,quercetin,3.1e-06,M,osimertinib,2e-09,M,0.01926,0.00124,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1b,93965.0,D11,PC9c1-D1b_D11,PC9c1,quercetin,1.11e-06,M,osimertinib,2e-09,M,0.019430000000000003,0.0008699999999999999,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1b,93965.0,D12,PC9c1-D1b_D12,PC9c1,quercetin,3.7e-07,M,osimertinib,2e-09,M,0.01905,0.00122,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1b,93965.0,D13,PC9c1-D1b_D13,PC9c1,quercetin,1.23e-07,M,osimertinib,2e-09,M,0.01923,0.00168,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1b,93965.0,D14,PC9c1-D1b_D14,PC9c1,quercetin,4.1100000000000004e-08,M,osimertinib,2e-09,M,0.02281,0.00093,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1b,93965.0,D15,PC9c1-D1b_D15,PC9c1,quercetin,0.0,M,osimertinib,2e-09,M,0.02301,0.00088,PC9c1_Quercetin,PC9c1_Quercetin_2e-09,
HTS015,2017-06-02,PC9c1-D1b,93965.0,E09,PC9c1-D1b_E09,PC9c1,quercetin,1e-05,M,osimertinib,2e-08,M,0.00804,0.00075,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1b,93965.0,E10,PC9c1-D1b_E10,PC9c1,quercetin,3.1e-06,M,osimertinib,2e-08,M,0.01048,0.00243,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1b,93965.0,E11,PC9c1-D1b_E11,PC9c1,quercetin,1.11e-06,M,osimertinib,2e-08,M,0.00928,0.0019100000000000002,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1b,93965.0,E12,PC9c1-D1b_E12,PC9c1,quercetin,3.7e-07,M,osimertinib,2e-08,M,0.005370000000000001,0.0007700000000000001,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1b,93965.0,E13,PC9c1-D1b_E13,PC9c1,quercetin,1.23e-07,M,osimertinib,2e-08,M,0.006790000000000001,0.00172,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1b,93965.0,E14,PC9c1-D1b_E14,PC9c1,quercetin,4.1100000000000004e-08,M,osimertinib,2e-08,M,0.00922,0.00168,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1b,93965.0,E15,PC9c1-D1b_E15,PC9c1,quercetin,0.0,M,osimertinib,2e-08,M,0.00614,0.0008699999999999999,PC9c1_Quercetin,PC9c1_Quercetin_2e-08,
HTS015,2017-06-02,PC9c1-D1b,93965.0,F09,PC9c1-D1b_F09,PC9c1,quercetin,1e-05,M,osimertinib,2e-07,M,0.0055899999999999995,0.00118,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,F10,PC9c1-D1b_F10,PC9c1,quercetin,3.1e-06,M,osimertinib,2e-07,M,0.00617,0.00151,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,F11,PC9c1-D1b_F11,PC9c1,quercetin,1.11e-06,M,osimertinib,2e-07,M,0.00419,0.00107,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,F12,PC9c1-D1b_F12,PC9c1,quercetin,3.7e-07,M,osimertinib,2e-07,M,0.00867,0.0033,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,F13,PC9c1-D1b_F13,PC9c1,quercetin,1.23e-07,M,osimertinib,2e-07,M,0.008620000000000001,0.002,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,F14,PC9c1-D1b_F14,PC9c1,quercetin,4.1100000000000004e-08,M,osimertinib,2e-07,M,0.0088,0.00095,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D1b,93965.0,F15,PC9c1-D1b_F15,PC9c1,quercetin,0.0,M,osimertinib,2e-07,M,0.00761,0.00081,PC9c1_Quercetin,PC9c1_Quercetin_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G16,PC9c1-D5a_G16,PC9c1,quisinostat,1.01e-06,M,osimertinib,0.0,M,-0.06587,0.00896,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G17,PC9c1-D5a_G17,PC9c1,quisinostat,3.06e-07,M,osimertinib,0.0,M,-0.025939999999999998,0.01064,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G18,PC9c1-D5a_G18,PC9c1,quisinostat,9.28e-08,M,osimertinib,0.0,M,-0.01234,0.00251,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G19,PC9c1-D5a_G19,PC9c1,quisinostat,2.81e-08,M,osimertinib,0.0,M,-0.0018399999999999998,0.00109,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G20,PC9c1-D5a_G20,PC9c1,quisinostat,8.5e-09,M,osimertinib,0.0,M,0.01341,0.0019399999999999999,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G21,PC9c1-D5a_G21,PC9c1,quisinostat,2.6e-09,M,osimertinib,0.0,M,0.02972,0.00161,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,G22,PC9c1-D5a_G22,PC9c1,quisinostat,0.0,M,osimertinib,0.0,M,0.038560000000000004,0.0009599999999999999,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H16,PC9c1-D5a_H16,PC9c1,quisinostat,1.01e-06,M,osimertinib,2e-09,M,-0.06116,0.00886,PC9c1_quisinostat,PC9c1_quisinostat_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H17,PC9c1-D5a_H17,PC9c1,quisinostat,3.06e-07,M,osimertinib,2e-09,M,-0.06907999999999999,0.015390000000000001,PC9c1_quisinostat,PC9c1_quisinostat_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H18,PC9c1-D5a_H18,PC9c1,quisinostat,9.28e-08,M,osimertinib,2e-09,M,-0.042,0.008440000000000001,PC9c1_quisinostat,PC9c1_quisinostat_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H19,PC9c1-D5a_H19,PC9c1,quisinostat,2.81e-08,M,osimertinib,2e-09,M,-0.00757,0.00214,PC9c1_quisinostat,PC9c1_quisinostat_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,H20,PC9c1-D5a_H20,PC9c1,quisinostat,8.5e-09,M,osimertinib,2e-09,M,0.00992,0.00075,PC9c1_quisinostat,PC9c1_quisinostat_2e-09,0.019622368200565794
HTS015,2017-06-02,PC9c1-D5a,93972.0,H21,PC9c1-D5a_H21,PC9c1,quisinostat,2.6e-09,M,osimertinib,2e-09,M,0.01788,0.00148,PC9c1_quisinostat,PC9c1_quisinostat_2e-09,0.033282314931314984
HTS015,2017-06-02,PC9c1-D5a,93972.0,H22,PC9c1-D5a_H22,PC9c1,quisinostat,0.0,M,osimertinib,2e-09,M,0.01999,0.0015300000000000001,PC9c1_quisinostat,PC9c1_quisinostat_2e-09,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I16,PC9c1-D5a_I16,PC9c1,quisinostat,1.01e-06,M,osimertinib,2e-08,M,-0.06781000000000001,0.00838,PC9c1_quisinostat,PC9c1_quisinostat_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I17,PC9c1-D5a_I17,PC9c1,quisinostat,3.06e-07,M,osimertinib,2e-08,M,-0.07144,0.01102,PC9c1_quisinostat,PC9c1_quisinostat_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I18,PC9c1-D5a_I18,PC9c1,quisinostat,9.28e-08,M,osimertinib,2e-08,M,-0.054439999999999995,0.011470000000000001,PC9c1_quisinostat,PC9c1_quisinostat_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I19,PC9c1-D5a_I19,PC9c1,quisinostat,2.81e-08,M,osimertinib,2e-08,M,-0.02253,0.0044399999999999995,PC9c1_quisinostat,PC9c1_quisinostat_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I20,PC9c1-D5a_I20,PC9c1,quisinostat,8.5e-09,M,osimertinib,2e-08,M,-0.01097,0.00173,PC9c1_quisinostat,PC9c1_quisinostat_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I21,PC9c1-D5a_I21,PC9c1,quisinostat,2.6e-09,M,osimertinib,2e-08,M,-0.00548,0.00161,PC9c1_quisinostat,PC9c1_quisinostat_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,I22,PC9c1-D5a_I22,PC9c1,quisinostat,0.0,M,osimertinib,2e-08,M,0.0055,0.00137,PC9c1_quisinostat,PC9c1_quisinostat_2e-08,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J16,PC9c1-D5a_J16,PC9c1,quisinostat,1.01e-06,M,osimertinib,2e-07,M,-0.07252,0.01854,PC9c1_quisinostat,PC9c1_quisinostat_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J17,PC9c1-D5a_J17,PC9c1,quisinostat,3.06e-07,M,osimertinib,2e-07,M,-0.08879,0.01917,PC9c1_quisinostat,PC9c1_quisinostat_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J18,PC9c1-D5a_J18,PC9c1,quisinostat,9.28e-08,M,osimertinib,2e-07,M,-0.06084,0.01385,PC9c1_quisinostat,PC9c1_quisinostat_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J19,PC9c1-D5a_J19,PC9c1,quisinostat,2.81e-08,M,osimertinib,2e-07,M,-0.0211,0.0035399999999999997,PC9c1_quisinostat,PC9c1_quisinostat_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J20,PC9c1-D5a_J20,PC9c1,quisinostat,8.5e-09,M,osimertinib,2e-07,M,-0.00514,0.0030800000000000003,PC9c1_quisinostat,PC9c1_quisinostat_2e-07,
HTS015,2017-06-02,PC9c1-D5a,93972.0,J21,PC9c1-D5a_J21,PC9c1,quisinostat,2.6e-09,M,osimertinib,2e-07,M,0.008459999999999999,0.00424,PC9c1_quisinostat,PC9c1_quisinostat_2e-07,0.8749966464705023
HTS015,2017-06-02,PC9c1-D5a,93972.0,J22,PC9c1-D5a_J22,PC9c1,quisinostat,0.0,M,osimertinib,2e-07,M,0.00458,0.00121,PC9c1_quisinostat,PC9c1_quisinostat_2e-07,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G16,PC9c1-D5b_G16,PC9c1,quisinostat,1.01e-06,M,osimertinib,0.0,M,-0.07714,0.01547,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G17,PC9c1-D5b_G17,PC9c1,quisinostat,3.06e-07,M,osimertinib,0.0,M,-0.042910000000000004,0.00815,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G18,PC9c1-D5b_G18,PC9c1,quisinostat,9.28e-08,M,osimertinib,0.0,M,-0.02317,0.0037700000000000003,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G19,PC9c1-D5b_G19,PC9c1,quisinostat,2.81e-08,M,osimertinib,0.0,M,0.00399,0.00394,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G20,PC9c1-D5b_G20,PC9c1,quisinostat,8.5e-09,M,osimertinib,0.0,M,0.01073,0.00122,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G21,PC9c1-D5b_G21,PC9c1,quisinostat,2.6e-09,M,osimertinib,0.0,M,0.030969999999999998,0.00119,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,G22,PC9c1-D5b_G22,PC9c1,quisinostat,0.0,M,osimertinib,0.0,M,0.03778,0.00141,PC9c1_quisinostat,PC9c1_quisinostat_0,
HTS015,2017-06-02,PC9c1-D5b,93973.0,H16,PC9c1-D5b_H16,PC9c1,quisinostat,1.01e-06,M,osimertinib,2e-09,M,-0.10947,0.020130000000000002,PC9c1_quisinostat,PC9c1_quisinostat_2e-09,
