,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,ch2posfrac,per_via,per_via_std
71309,HTS018,2017-07-28,PC9c1-O6a,95644,I13,PC9c1-O6a_I13,PC9c1,-14.3,osimertinib,2e-07,M,ulixertinib,4e-06,M,48,0,2017-07-28 00:40:34,48,0.0,0.0946351167976,0.00647161154737
71310,HTS018,2017-07-28,PC9c1-O6a,95644,J13,PC9c1-O6a_J13,PC9c1,-14.3,osimertinib,5e-08,M,ulixertinib,4e-06,M,41,0,2017-07-28 00:40:34,41,0.0,0.0877367412371,0.0059998669303
71311,HTS018,2017-07-28,PC9c1-O6a,95644,K13,PC9c1-O6a_K13,PC9c1,-14.3,osimertinib,1.2e-08,M,ulixertinib,4e-06,M,46,0,2017-07-28 00:40:34,46,0.0,0.0921620683348,0.00630249241348
71312,HTS018,2017-07-28,PC9c1-O6a,95644,L13,PC9c1-O6a_L13,PC9c1,-14.3,osimertinib,3.1e-09,M,ulixertinib,4e-06,M,57,0,2017-07-28 00:40:34,57,0.0,0.0762772832311,0.00521621321625
71313,HTS018,2017-07-28,PC9c1-O6a,95644,M13,PC9c1-O6a_M13,PC9c1,-14.3,osimertinib,7.8e-10,M,ulixertinib,4e-06,M,42,0,2017-07-28 00:40:34,42,0.0,0.104873320132,0.00717174990154
71314,HTS018,2017-07-28,PC9c1-O6a,95644,N13,PC9c1-O6a_N13,PC9c1,-14.3,osimertinib,2e-10,M,ulixertinib,4e-06,M,24,0,2017-07-28 00:40:34,24,0.0,0.155187979415,0.0106125120736
71315,HTS018,2017-07-28,PC9c1-O6a,95644,O13,PC9c1-O6a_O13,PC9c1,-14.3,osimertinib,0.0,M,ulixertinib,4e-06,M,39,0,2017-07-28 00:40:34,39,0.0,0.0993854395243,0.00679646181916
71316,HTS018,2017-07-28,PC9c1-O6a,95644,O14,PC9c1-O6a_O14,PC9c1,-14.3,osimertinib,0.0,M,ulixertinib,1e-06,M,29,0,2017-07-28 00:40:34,29,0.0,0.302142541688,0.0206619828654
71317,HTS018,2017-07-28,PC9c1-O6a,95644,N14,PC9c1-O6a_N14,PC9c1,-14.3,osimertinib,2e-10,M,ulixertinib,1e-06,M,54,0,2017-07-28 00:40:34,54,0.0,0.0702201897521,0.00480199957729
71318,HTS018,2017-07-28,PC9c1-O6a,95644,M14,PC9c1-O6a_M14,PC9c1,-14.3,osimertinib,7.8e-10,M,ulixertinib,1e-06,M,59,0,2017-07-28 00:40:34,59,0.0,0.0908794892415,0.00621478339011
71319,HTS018,2017-07-28,PC9c1-O6a,95644,L14,PC9c1-O6a_L14,PC9c1,-14.3,osimertinib,3.1e-09,M,ulixertinib,1e-06,M,46,0,2017-07-28 00:40:34,46,0.0,0.119280568668,0.00815698793104
71320,HTS018,2017-07-28,PC9c1-O6a,95644,K14,PC9c1-O6a_K14,PC9c1,-14.3,osimertinib,1.2e-08,M,ulixertinib,1e-06,M,38,0,2017-07-28 00:40:34,38,0.0,0.0759082622733,0.00519097776061
71321,HTS018,2017-07-28,PC9c1-O6a,95644,J14,PC9c1-O6a_J14,PC9c1,-14.3,osimertinib,5e-08,M,ulixertinib,1e-06,M,60,0,2017-07-28 00:40:34,60,0.0,0.0560770707553,0.0038348240159
71322,HTS018,2017-07-28,PC9c1-O6a,95644,I14,PC9c1-O6a_I14,PC9c1,-14.3,osimertinib,2e-07,M,ulixertinib,1e-06,M,39,2,2017-07-28 00:40:34,39,0.0512820512821,0.0902829500379,0.00617398912547
71323,HTS018,2017-07-28,PC9c1-O6a,95644,H14,PC9c1-O6a_H14,PC9c1,-14.3,osimertinib,0.0,M,TAK632,1e-06,M,44,0,2017-07-28 00:40:34,44,0.0,0.898635007934,0.0614530513727
71324,HTS018,2017-07-28,PC9c1-O6a,95644,G14,PC9c1-O6a_G14,PC9c1,-14.3,osimertinib,2e-10,M,TAK632,1e-06,M,56,0,2017-07-28 00:40:34,56,0.0,0.657814925323,0.0449845977985
71325,HTS018,2017-07-28,PC9c1-O6a,95644,F14,PC9c1-O6a_F14,PC9c1,-14.3,osimertinib,7.8e-10,M,TAK632,1e-06,M,46,0,2017-07-28 00:40:34,46,0.0,0.760970234725,0.0520388617345
71326,HTS018,2017-07-28,PC9c1-O6a,95644,E14,PC9c1-O6a_E14,PC9c1,-14.3,osimertinib,3.1e-09,M,TAK632,1e-06,M,43,0,2017-07-28 00:40:34,43,0.0,0.660475957995,0.0451665722109
71327,HTS018,2017-07-28,PC9c1-O6a,95644,D14,PC9c1-O6a_D14,PC9c1,-14.3,osimertinib,1.2e-08,M,TAK632,1e-06,M,45,0,2017-07-28 00:40:34,45,0.0,0.540099849919,0.0369346659438
71328,HTS018,2017-07-28,PC9c1-O6a,95644,C14,PC9c1-O6a_C14,PC9c1,-14.3,osimertinib,5e-08,M,TAK632,1e-06,M,42,0,2017-07-28 00:40:34,42,0.0,0.365569894578,0.0249994550774
71329,HTS018,2017-07-28,PC9c1-O6a,95644,B14,PC9c1-O6a_B14,PC9c1,-14.3,osimertinib,2e-07,M,TAK632,1e-06,M,20,0,2017-07-28 00:40:34,20,0.0,0.911494732958,0.0623324621853
71330,HTS018,2017-07-28,PC9c1-O6a,95644,B15,PC9c1-O6a_B15,PC9c1,-14.3,osimertinib,2e-07,M,TAK632,2.5e-07,M,46,0,2017-07-28 00:40:34,46,0.0,0.366063402555,0.0250332035635
71331,HTS018,2017-07-28,PC9c1-O6a,95644,C15,PC9c1-O6a_C15,PC9c1,-14.3,osimertinib,5e-08,M,TAK632,2.5e-07,M,34,0,2017-07-28 00:40:34,34,0.0,0.428501037023,0.0293029939952
71332,HTS018,2017-07-28,PC9c1-O6a,95644,D15,PC9c1-O6a_D15,PC9c1,-14.3,osimertinib,1.2e-08,M,TAK632,2.5e-07,M,31,0,2017-07-28 00:40:34,31,0.0,0.497402376268,0.0340148041327
71333,HTS018,2017-07-28,PC9c1-O6a,95644,E15,PC9c1-O6a_E15,PC9c1,-14.3,osimertinib,3.1e-09,M,TAK632,2.5e-07,M,40,0,2017-07-28 00:40:34,40,0.0,0.658909574706,0.0450594552703
71334,HTS018,2017-07-28,PC9c1-O6a,95644,F15,PC9c1-O6a_F15,PC9c1,-14.3,osimertinib,7.8e-10,M,TAK632,2.5e-07,M,40,0,2017-07-28 00:40:34,40,0.0,0.825168456651,0.0564290497365
71335,HTS018,2017-07-28,PC9c1-O6a,95644,G15,PC9c1-O6a_G15,PC9c1,-14.3,osimertinib,2e-10,M,TAK632,2.5e-07,M,34,0,2017-07-28 00:40:34,34,0.0,0.772685250905,0.0528399917647
71336,HTS018,2017-07-28,PC9c1-O6a,95644,H15,PC9c1-O6a_H15,PC9c1,-14.3,osimertinib,0.0,M,TAK632,2.5e-07,M,38,0,2017-07-28 00:40:34,38,0.0,0.934260277781,0.0638892813423
71337,HTS018,2017-07-28,PC9c1-O6a,95644,I15,PC9c1-O6a_I15,PC9c1,-14.3,osimertinib,2e-07,M,ulixertinib,2.5e-07,M,33,0,2017-07-28 00:40:34,33,0.0,0.36556967262,0.0249994398988
71338,HTS018,2017-07-28,PC9c1-O6a,95644,J15,PC9c1-O6a_J15,PC9c1,-14.3,osimertinib,5e-08,M,ulixertinib,2.5e-07,M,34,0,2017-07-28 00:40:34,34,0.0,0.331024454593,0.0226370691483
71339,HTS018,2017-07-28,PC9c1-O6a,95644,K15,PC9c1-O6a_K15,PC9c1,-14.3,osimertinib,1.2e-08,M,ulixertinib,2.5e-07,M,39,0,2017-07-28 00:40:34,39,0.0,0.297042155192,0.0203131935232
71340,HTS018,2017-07-28,PC9c1-O6a,95644,L15,PC9c1-O6a_L15,PC9c1,-14.3,osimertinib,3.1e-09,M,ulixertinib,2.5e-07,M,38,0,2017-07-28 00:40:34,38,0.0,0.634351913943,0.0433800824714
71341,HTS018,2017-07-28,PC9c1-O6a,95644,M15,PC9c1-O6a_M15,PC9c1,-14.3,osimertinib,7.8e-10,M,ulixertinib,2.5e-07,M,31,0,2017-07-28 00:40:34,31,0.0,0.529176031416,0.0361876418753
71342,HTS018,2017-07-28,PC9c1-O6a,95644,N15,PC9c1-O6a_N15,PC9c1,-14.3,osimertinib,2e-10,M,ulixertinib,2.5e-07,M,38,0,2017-07-28 00:40:34,38,0.0,0.757475341296,0.0517998638504
71343,HTS018,2017-07-28,PC9c1-O6a,95644,O15,PC9c1-O6a_O15,PC9c1,-14.3,osimertinib,0.0,M,ulixertinib,2.5e-07,M,32,0,2017-07-28 00:40:34,32,0.0,1.077070121,0.0736553159997
71344,HTS018,2017-07-28,PC9c1-O6a,95644,O16,PC9c1-O6a_O16,PC9c1,-14.3,osimertinib,0.0,M,ulixertinib,6.3e-08,M,28,0,2017-07-28 00:40:34,28,0.0,1.23442516694,0.0844160226679
71345,HTS018,2017-07-28,PC9c1-O6a,95644,N16,PC9c1-O6a_N16,PC9c1,-14.3,osimertinib,2e-10,M,ulixertinib,6.3e-08,M,35,0,2017-07-28 00:40:34,35,0.0,0.866687808533,0.0592683458263
71346,HTS018,2017-07-28,PC9c1-O6a,95644,M16,PC9c1-O6a_M16,PC9c1,-14.3,osimertinib,7.8e-10,M,ulixertinib,6.3e-08,M,21,0,2017-07-28 00:40:34,21,0.0,1.04728684664,0.0716185902177
71347,HTS018,2017-07-28,PC9c1-O6a,95644,L16,PC9c1-O6a_L16,PC9c1,-14.3,osimertinib,3.1e-09,M,ulixertinib,6.3e-08,M,42,0,2017-07-28 00:40:34,42,0.0,0.781269012713,0.053426991326
71348,HTS018,2017-07-28,PC9c1-O6a,95644,K16,PC9c1-O6a_K16,PC9c1,-14.3,osimertinib,1.2e-08,M,ulixertinib,6.3e-08,M,47,0,2017-07-28 00:40:34,47,0.0,0.440435438658,0.0301191266746
71349,HTS018,2017-07-28,PC9c1-O6a,95644,J16,PC9c1-O6a_J16,PC9c1,-14.3,osimertinib,5e-08,M,ulixertinib,6.3e-08,M,36,0,2017-07-28 00:40:34,36,0.0,0.312858864503,0.0213948173652
71350,HTS018,2017-07-28,PC9c1-O6a,95644,I16,PC9c1-O6a_I16,PC9c1,-14.3,osimertinib,2e-07,M,ulixertinib,6.3e-08,M,36,0,2017-07-28 00:40:34,36,0.0,0.325789858072,0.022279101869
71351,HTS018,2017-07-28,PC9c1-O6a,95644,H16,PC9c1-O6a_H16,PC9c1,-14.3,osimertinib,0.0,M,TAK632,6.3e-08,M,31,0,2017-07-28 00:40:34,31,0.0,1.0907282795,0.0745893275936
71352,HTS018,2017-07-28,PC9c1-O6a,95644,G16,PC9c1-O6a_G16,PC9c1,-14.3,osimertinib,2e-10,M,TAK632,6.3e-08,M,44,1,2017-07-28 00:40:34,44,0.0227272727273,0.88421524721,0.0604669576987
71353,HTS018,2017-07-28,PC9c1-O6a,95644,F16,PC9c1-O6a_F16,PC9c1,-14.3,osimertinib,7.8e-10,M,TAK632,6.3e-08,M,35,0,2017-07-28 00:40:34,35,0.0,0.898502857647,0.0614440142905
71354,HTS018,2017-07-28,PC9c1-O6a,95644,E16,PC9c1-O6a_E16,PC9c1,-14.3,osimertinib,3.1e-09,M,TAK632,6.3e-08,M,40,0,2017-07-28 00:40:34,40,0.0,0.746014556234,0.0510161193858
71355,HTS018,2017-07-28,PC9c1-O6a,95644,D16,PC9c1-O6a_D16,PC9c1,-14.3,osimertinib,1.2e-08,M,TAK632,6.3e-08,M,30,0,2017-07-28 00:40:34,30,0.0,0.597773100295,0.040878644519
71356,HTS018,2017-07-28,PC9c1-O6a,95644,C16,PC9c1-O6a_C16,PC9c1,-14.3,osimertinib,5e-08,M,TAK632,6.3e-08,M,32,0,2017-07-28 00:40:34,32,0.0,0.427534688055,0.0292369103325
71357,HTS018,2017-07-28,PC9c1-O6a,95644,B16,PC9c1-O6a_B16,PC9c1,-14.3,osimertinib,2e-07,M,TAK632,6.3e-08,M,28,0,2017-07-28 00:40:34,28,0.0,0.354342913488,0.0242316992704
71358,HTS018,2017-07-28,PC9c1-O6a,95644,B17,PC9c1-O6a_B17,PC9c1,-14.3,osimertinib,2e-07,M,TAK632,1.6e-08,M,14,0,2017-07-28 00:40:34,14,0.0,0.404009518329,0.0276281443141
71359,HTS018,2017-07-28,PC9c1-O6a,95644,C17,PC9c1-O6a_C17,PC9c1,-14.3,osimertinib,5e-08,M,TAK632,1.6e-08,M,38,0,2017-07-28 00:40:34,38,0.0,0.437598694384,0.0299251362446
71360,HTS018,2017-07-28,PC9c1-O6a,95644,D17,PC9c1-O6a_D17,PC9c1,-14.3,osimertinib,1.2e-08,M,TAK632,1.6e-08,M,47,0,2017-07-28 00:40:34,47,0.0,0.470092429863,0.0321472165977
71361,HTS018,2017-07-28,PC9c1-O6a,95644,E17,PC9c1-O6a_E17,PC9c1,-14.3,osimertinib,3.1e-09,M,TAK632,1.6e-08,M,40,0,2017-07-28 00:40:34,40,0.0,0.649829393461,0.0444385081232
71362,HTS018,2017-07-28,PC9c1-O6a,95644,F17,PC9c1-O6a_F17,PC9c1,-14.3,osimertinib,7.8e-10,M,TAK632,1.6e-08,M,31,0,2017-07-28 00:40:34,31,0.0,1.00051082157,0.0684198171379
71363,HTS018,2017-07-28,PC9c1-O6a,95644,G17,PC9c1-O6a_G17,PC9c1,-14.3,osimertinib,2e-10,M,TAK632,1.6e-08,M,35,0,2017-07-28 00:40:34,35,0.0,0.779084403487,0.053277597076
71364,HTS018,2017-07-28,PC9c1-O6a,95644,H17,PC9c1-O6a_H17,PC9c1,-14.3,osimertinib,0.0,M,TAK632,1.6e-08,M,30,0,2017-07-28 00:40:34,30,0.0,0.949000528531,0.0648972916897
71365,HTS018,2017-07-28,PC9c1-O6a,95644,I17,PC9c1-O6a_I17,PC9c1,-14.3,osimertinib,2e-07,M,ulixertinib,1.6e-08,M,40,0,2017-07-28 00:40:34,40,0.0,0.375663782538,0.0256897244414
71366,HTS018,2017-07-28,PC9c1-O6a,95644,J17,PC9c1-O6a_J17,PC9c1,-14.3,osimertinib,5e-08,M,ulixertinib,1.6e-08,M,42,0,2017-07-28 00:40:34,42,0.0,0.370028808818,0.0253043774134
71367,HTS018,2017-07-28,PC9c1-O6a,95644,K17,PC9c1-O6a_K17,PC9c1,-14.3,osimertinib,1.2e-08,M,ulixertinib,1.6e-08,M,34,0,2017-07-28 00:40:34,34,0.0,0.519719884593,0.0355409843655
71368,HTS018,2017-07-28,PC9c1-O6a,95644,L17,PC9c1-O6a_L17,PC9c1,-14.3,osimertinib,3.1e-09,M,ulixertinib,1.6e-08,M,49,0,2017-07-28 00:40:34,49,0.0,0.538487786843,0.0368244251962
71369,HTS018,2017-07-28,PC9c1-O6a,95644,M17,PC9c1-O6a_M17,PC9c1,-14.3,osimertinib,7.8e-10,M,ulixertinib,1.6e-08,M,44,0,2017-07-28 00:40:34,44,0.0,0.743396094475,0.0508370561804
71370,HTS018,2017-07-28,PC9c1-O6a,95644,N17,PC9c1-O6a_N17,PC9c1,-14.3,osimertinib,2e-10,M,ulixertinib,1.6e-08,M,28,0,2017-07-28 00:40:34,28,0.0,1.08637822247,0.0742918494453
71371,HTS018,2017-07-28,PC9c1-O6a,95644,O17,PC9c1-O6a_O17,PC9c1,-14.3,osimertinib,0.0,M,ulixertinib,1.6e-08,M,27,0,2017-07-28 00:40:34,27,0.0,1.04037454208,0.0711458930675
71372,HTS018,2017-07-28,PC9c1-O6a,95644,O18,PC9c1-O6a_O18,PC9c1,-14.3,osimertinib,0.0,M,ulixertinib,3.9e-09,M,23,0,2017-07-28 00:40:34,23,0.0,1.28693151847,0.0880066634614
71373,HTS018,2017-07-28,PC9c1-O6a,95644,N18,PC9c1-O6a_N18,PC9c1,-14.3,osimertinib,2e-10,M,ulixertinib,3.9e-09,M,37,1,2017-07-28 00:40:34,37,0.027027027027,0.505007779341,0.0345348987447
71374,HTS018,2017-07-28,PC9c1-O6a,95644,M18,PC9c1-O6a_M18,PC9c1,-14.3,osimertinib,7.8e-10,M,ulixertinib,3.9e-09,M,46,0,2017-07-28 00:40:34,46,0.0,0.588133781377,0.0402194608065
71375,HTS018,2017-07-28,PC9c1-O6a,95644,L18,PC9c1-O6a_L18,PC9c1,-14.3,osimertinib,3.1e-09,M,ulixertinib,3.9e-09,M,31,0,2017-07-28 00:40:34,31,0.0,0.543433189855,0.0371626160108
71376,HTS018,2017-07-28,PC9c1-O6a,95644,K18,PC9c1-O6a_K18,PC9c1,-14.3,osimertinib,1.2e-08,M,ulixertinib,3.9e-09,M,41,0,2017-07-28 00:40:34,41,0.0,0.34004908162,0.0232542172267
71377,HTS018,2017-07-28,PC9c1-O6a,95644,J18,PC9c1-O6a_J18,PC9c1,-14.3,osimertinib,5e-08,M,ulixertinib,3.9e-09,M,36,0,2017-07-28 00:40:34,36,0.0,0.320533038506,0.0219196148692
71378,HTS018,2017-07-28,PC9c1-O6a,95644,I18,PC9c1-O6a_I18,PC9c1,-14.3,osimertinib,2e-07,M,ulixertinib,3.9e-09,M,37,0,2017-07-28 00:40:34,37,0.0,0.286211675997,0.0195725524526
71379,HTS018,2017-07-28,PC9c1-O6a,95644,H18,PC9c1-O6a_H18,PC9c1,-14.3,osimertinib,0.0,M,TAK632,3.9e-09,M,29,0,2017-07-28 00:40:34,29,0.0,0.865659077787,0.0591979961929
71380,HTS018,2017-07-28,PC9c1-O6a,95644,G18,PC9c1-O6a_G18,PC9c1,-14.3,osimertinib,2e-10,M,TAK632,3.9e-09,M,54,1,2017-07-28 00:40:34,54,0.0185185185185,0.713647335389,0.0488026907214
71381,HTS018,2017-07-28,PC9c1-O6a,95644,F18,PC9c1-O6a_F18,PC9c1,-14.3,osimertinib,7.8e-10,M,TAK632,3.9e-09,M,45,0,2017-07-28 00:40:34,45,0.0,0.852576983911,0.058303378712
71382,HTS018,2017-07-28,PC9c1-O6a,95644,E18,PC9c1-O6a_E18,PC9c1,-14.3,osimertinib,3.1e-09,M,TAK632,3.9e-09,M,40,0,2017-07-28 00:40:34,40,0.0,0.748603958498,0.0511931953609
71383,HTS018,2017-07-28,PC9c1-O6a,95644,D18,PC9c1-O6a_D18,PC9c1,-14.3,osimertinib,1.2e-08,M,TAK632,3.9e-09,M,43,0,2017-07-28 00:40:34,43,0.0,0.59999746412,0.0410307573826
71384,HTS018,2017-07-28,PC9c1-O6a,95644,C18,PC9c1-O6a_C18,PC9c1,-14.3,osimertinib,5e-08,M,TAK632,3.9e-09,M,38,0,2017-07-28 00:40:34,38,0.0,0.380777798519,0.0260394458343
71385,HTS018,2017-07-28,PC9c1-O6a,95644,B18,PC9c1-O6a_B18,PC9c1,-14.3,osimertinib,2e-07,M,TAK632,3.9e-09,M,34,0,2017-07-28 00:40:34,34,0.0,0.346795332274,0.0237155587996
71386,HTS018,2017-07-28,PC9c1-O6a,95644,B19,PC9c1-O6a_B19,PC9c1,-14.3,osimertinib,2e-07,M,TAK632,9.8e-10,M,23,0,2017-07-28 00:40:34,23,0.0,0.288997822925,0.0197630827889
71387,HTS018,2017-07-28,PC9c1-O6a,95644,C19,PC9c1-O6a_C19,PC9c1,-14.3,osimertinib,5e-08,M,TAK632,9.8e-10,M,25,0,2017-07-28 00:40:34,25,0.0,0.396465913315,0.0271122757553
71388,HTS018,2017-07-28,PC9c1-O6a,95644,D19,PC9c1-O6a_D19,PC9c1,-14.3,osimertinib,1.2e-08,M,TAK632,9.8e-10,M,23,0,2017-07-28 00:40:34,23,0.0,0.602013931555,0.0411686532756
71389,HTS018,2017-07-28,PC9c1-O6a,95644,E19,PC9c1-O6a_E19,PC9c1,-14.3,osimertinib,3.1e-09,M,TAK632,9.8e-10,M,42,1,2017-07-28 00:40:34,42,0.0238095238095,0.595957335468,0.0407544736507
71390,HTS018,2017-07-28,PC9c1-O6a,95644,F19,PC9c1-O6a_F19,PC9c1,-14.3,osimertinib,7.8e-10,M,TAK632,9.8e-10,M,43,0,2017-07-28 00:40:34,43,0.0,0.634694796222,0.0434035304365
71391,HTS018,2017-07-28,PC9c1-O6a,95644,G19,PC9c1-O6a_G19,PC9c1,-14.3,osimertinib,2e-10,M,TAK632,9.8e-10,M,39,0,2017-07-28 00:40:34,39,0.0,0.56292113504,0.0384952968947
71392,HTS018,2017-07-28,PC9c1-O6a,95644,H19,PC9c1-O6a_H19,PC9c1,-14.3,osimertinib,0.0,M,TAK632,9.8e-10,M,54,0,2017-07-28 00:40:34,54,0.0,0.874749282543,0.0598196287967
71393,HTS018,2017-07-28,PC9c1-O6a,95644,I19,PC9c1-O6a_I19,PC9c1,-14.3,osimertinib,2e-07,M,ulixertinib,9.8e-10,M,34,0,2017-07-28 00:40:34,34,0.0,0.321982964442,0.0220187678871
71394,HTS018,2017-07-28,PC9c1-O6a,95644,J19,PC9c1-O6a_J19,PC9c1,-14.3,osimertinib,5e-08,M,ulixertinib,9.8e-10,M,48,0,2017-07-28 00:40:34,48,0.0,0.320477523302,0.0219158184685
71395,HTS018,2017-07-28,PC9c1-O6a,95644,K19,PC9c1-O6a_K19,PC9c1,-14.3,osimertinib,1.2e-08,M,ulixertinib,9.8e-10,M,60,0,2017-07-28 00:40:34,60,0.0,0.368658548056,0.0252106722892
71396,HTS018,2017-07-28,PC9c1-O6a,95644,L19,PC9c1-O6a_L19,PC9c1,-14.3,osimertinib,3.1e-09,M,ulixertinib,9.8e-10,M,39,0,2017-07-28 00:40:34,39,0.0,0.630940652842,0.0431468037744
71397,HTS018,2017-07-28,PC9c1-O6a,95644,M19,PC9c1-O6a_M19,PC9c1,-14.3,osimertinib,7.8e-10,M,ulixertinib,9.8e-10,M,36,0,2017-07-28 00:40:34,36,0.0,0.508509435183,0.0347743590756
71398,HTS018,2017-07-28,PC9c1-O6a,95644,N19,PC9c1-O6a_N19,PC9c1,-14.3,osimertinib,2e-10,M,ulixertinib,9.8e-10,M,41,1,2017-07-28 00:40:34,41,0.0243902439024,0.647795773406,0.0442994392502
71399,HTS018,2017-07-28,PC9c1-O6a,95644,O19,PC9c1-O6a_O19,PC9c1,-14.3,osimertinib,0.0,M,ulixertinib,9.8e-10,M,25,0,2017-07-28 00:40:34,25,0.0,1.16798940536,0.0798728207743
71400,HTS018,2017-07-28,PC9c1-O6a,95644,O20,PC9c1-O6a_O20,PC9c1,-14.3,osimertinib,0.0,M,ulixertinib,2.4e-10,M,36,0,2017-07-28 00:40:34,36,0.0,1.03707429867,0.0709202063026
71401,HTS018,2017-07-28,PC9c1-O6a,95644,N20,PC9c1-O6a_N20,PC9c1,-14.3,osimertinib,2e-10,M,ulixertinib,2.4e-10,M,36,0,2017-07-28 00:40:34,36,0.0,0.976773486003,0.0667965421832
71402,HTS018,2017-07-28,PC9c1-O6a,95644,M20,PC9c1-O6a_M20,PC9c1,-14.3,osimertinib,7.8e-10,M,ulixertinib,2.4e-10,M,46,0,2017-07-28 00:40:34,46,0.0,0.805548127646,0.0550873158004
71403,HTS018,2017-07-28,PC9c1-O6a,95644,L20,PC9c1-O6a_L20,PC9c1,-14.3,osimertinib,3.1e-09,M,ulixertinib,2.4e-10,M,32,0,2017-07-28 00:40:34,32,0.0,0.74213043706,0.0507505043441
71404,HTS018,2017-07-28,PC9c1-O6a,95644,K20,PC9c1-O6a_K20,PC9c1,-14.3,osimertinib,1.2e-08,M,ulixertinib,2.4e-10,M,45,0,2017-07-28 00:40:34,45,0.0,0.501551304232,0.034298528093
71405,HTS018,2017-07-28,PC9c1-O6a,95644,J20,PC9c1-O6a_J20,PC9c1,-14.3,osimertinib,5e-08,M,ulixertinib,2.4e-10,M,50,1,2017-07-28 00:40:34,50,0.02,0.344895470323,0.0235856369592
71406,HTS018,2017-07-28,PC9c1-O6a,95644,I20,PC9c1-O6a_I20,PC9c1,-14.3,osimertinib,2e-07,M,ulixertinib,2.4e-10,M,39,0,2017-07-28 00:40:34,39,0.0,0.390486533518,0.0267033765575
71407,HTS018,2017-07-28,PC9c1-O6a,95644,H20,PC9c1-O6a_H20,PC9c1,-14.3,osimertinib,0.0,M,TAK632,2.4e-10,M,39,0,2017-07-28 00:40:34,39,0.0,0.732836549446,0.0501149429115
71408,HTS018,2017-07-28,PC9c1-O6a,95644,G20,PC9c1-O6a_G20,PC9c1,-14.3,osimertinib,2e-10,M,TAK632,2.4e-10,M,36,0,2017-07-28 00:40:34,36,0.0,1.00425813004,0.0686760763958
71409,HTS018,2017-07-28,PC9c1-O6a,95644,F20,PC9c1-O6a_F20,PC9c1,-14.3,osimertinib,7.8e-10,M,TAK632,2.4e-10,M,38,0,2017-07-28 00:40:34,38,0.0,0.862104787968,0.0589549364935
71410,HTS018,2017-07-28,PC9c1-O6a,95644,E20,PC9c1-O6a_E20,PC9c1,-14.3,osimertinib,3.1e-09,M,TAK632,2.4e-10,M,63,0,2017-07-28 00:40:34,63,0.0,0.632312514467,0.0432406183735
71411,HTS018,2017-07-28,PC9c1-O6a,95644,D20,PC9c1-O6a_D20,PC9c1,-14.3,osimertinib,1.2e-08,M,TAK632,2.4e-10,M,29,0,2017-07-28 00:40:34,29,0.0,0.441678358487,0.0302041236037
71412,HTS018,2017-07-28,PC9c1-O6a,95644,C20,PC9c1-O6a_C20,PC9c1,-14.3,osimertinib,5e-08,M,TAK632,2.4e-10,M,28,0,2017-07-28 00:40:34,28,0.0,0.389102405273,0.0266087231071
71413,HTS018,2017-07-28,PC9c1-O6a,95644,B20,PC9c1-O6a_B20,PC9c1,-14.3,osimertinib,2e-07,M,TAK632,2.4e-10,M,25,0,2017-07-28 00:40:34,25,0.0,0.42630339542,0.0291527085277
71414,HTS018,2017-07-28,PC9c1-O6a,95644,B21,PC9c1-O6a_B21,PC9c1,-14.3,osimertinib,2e-07,M,TAK632,6.1e-11,M,29,0,2017-07-28 00:40:34,29,0.0,0.331071249191,0.0226402691915
71415,HTS018,2017-07-28,PC9c1-O6a,95644,C21,PC9c1-O6a_C21,PC9c1,-14.3,osimertinib,5e-08,M,TAK632,6.1e-11,M,22,0,2017-07-28 00:40:34,22,0.0,0.344854492483,0.0235828346944
71416,HTS018,2017-07-28,PC9c1-O6a,95644,D21,PC9c1-O6a_D21,PC9c1,-14.3,osimertinib,1.2e-08,M,TAK632,6.1e-11,M,32,0,2017-07-28 00:40:34,32,0.0,0.485575496261,0.0332060243075
71417,HTS018,2017-07-28,PC9c1-O6a,95644,E21,PC9c1-O6a_E21,PC9c1,-14.3,osimertinib,3.1e-09,M,TAK632,6.1e-11,M,47,0,2017-07-28 00:40:34,47,0.0,0.774336156,0.0529528887192
71418,HTS018,2017-07-28,PC9c1-O6a,95644,F21,PC9c1-O6a_F21,PC9c1,-14.3,osimertinib,7.8e-10,M,TAK632,6.1e-11,M,26,0,2017-07-28 00:40:34,26,0.0,0.894751919349,0.0611875068076
71419,HTS018,2017-07-28,PC9c1-O6a,95644,G21,PC9c1-O6a_G21,PC9c1,-14.3,osimertinib,2e-10,M,TAK632,6.1e-11,M,44,0,2017-07-28 00:40:34,44,0.0,0.813633048139,0.0556402021559
71420,HTS018,2017-07-28,PC9c1-O6a,95644,H21,PC9c1-O6a_H21,PC9c1,-14.3,osimertinib,0.0,M,TAK632,6.1e-11,M,32,0,2017-07-28 00:40:34,32,0.0,0.994817729141,0.0680304956691
71421,HTS018,2017-07-28,PC9c1-O6a,95644,I21,PC9c1-O6a_I21,PC9c1,-14.3,osimertinib,2e-07,M,ulixertinib,6.1e-11,M,28,0,2017-07-28 00:40:34,28,0.0,0.367776723837,0.0251503688417
71422,HTS018,2017-07-28,PC9c1-O6a,95644,J21,PC9c1-O6a_J21,PC9c1,-14.3,osimertinib,5e-08,M,ulixertinib,6.1e-11,M,42,1,2017-07-28 00:40:34,42,0.0238095238095,0.274316891841,0.01875912901
