,index,expt.id,expt.date,plate.name,plate.id,well,uid,cell.line,time,drug1,drug1.conc,drug1.units,drug2,drug2.conc,drug2.units,cell.count,ch2.pos,image.time,orig.cell.count,rate,rate.95ci
7130,7239,HTS022,2017-10-28,SK5-R1,98004,J08,SK5-R1_J08,SKMEL5,6,dabrafenib,0.0000001,M,trametinib,3.9E-10,M,22,6,2017-10-27 20:02:49,22,0.01273,0.00169
7131,7240,HTS022,2017-10-28,SK5-R1,98004,J09,SK5-R1_J09,SKMEL5,6,dabrafenib,0.0000001,M,trametinib,9.8E-11,M,31,11,2017-10-27 20:02:49,31,0.01218,0.00361
7132,7241,HTS022,2017-10-28,SK5-R1,98004,J10,SK5-R1_J10,SKMEL5,6,dabrafenib,0.0000001,M,trametinib,2.4E-11,M,23,4,2017-10-27 20:02:49,23,0.01591,0.00109
7133,7242,HTS022,2017-10-28,SK5-R1,98004,J11,SK5-R1_J11,SKMEL5,6,dabrafenib,0.0000001,M,trametinib,6.1E-12,M,43,13,2017-10-27 20:02:49,43,0.00667,0.00136
7134,7243,HTS022,2017-10-28,SK5-R1,98004,J12,SK5-R1_J12,SKMEL5,6,dabrafenib,0.0000001,M,control,0,M,35,9,2017-10-27 20:02:49,35,0.00649,0.00112
7135,7244,HTS022,2017-10-28,SK5-R1,98004,J13,SK5-R1_J13,SKMEL5,6,dabrafenib,0.0000001,M,pd98059,0.0000004,M,37,9,2017-10-27 20:02:49,37,0.00745,0.00145
7136,7245,HTS022,2017-10-28,SK5-R1,98004,J14,SK5-R1_J14,SKMEL5,6,dabrafenib,0.0000001,M,pd98059,0.0000001,M,34,6,2017-10-27 20:02:49,34,0.00708,0.00165
7137,7246,HTS022,2017-10-28,SK5-R1,98004,J15,SK5-R1_J15,SKMEL5,6,dabrafenib,0.0000001,M,pd98059,0.000000025,M,40,10,2017-10-27 20:02:49,40,0.00529,0.00111
7138,7247,HTS022,2017-10-28,SK5-R1,98004,J16,SK5-R1_J16,SKMEL5,6,dabrafenib,0.0000001,M,pd98059,6.2E-09,M,38,6,2017-10-27 20:02:49,38,0.01263,0.00238
7139,7248,HTS022,2017-10-28,SK5-R1,98004,J17,SK5-R1_J17,SKMEL5,6,dabrafenib,0.0000001,M,pd98059,1.6E-09,M,36,11,2017-10-27 20:02:49,36,0.01143,0.00157
7140,7249,HTS022,2017-10-28,SK5-R1,98004,J18,SK5-R1_J18,SKMEL5,6,dabrafenib,0.0000001,M,pd98059,3.9E-10,M,50,15,2017-10-27 20:02:49,50,0.0079,0.0008
7141,7250,HTS022,2017-10-28,SK5-R1,98004,J19,SK5-R1_J19,SKMEL5,6,dabrafenib,0.0000001,M,pd98059,9.8E-11,M,24,7,2017-10-27 20:02:49,24,0.01349,0.00071
7142,7251,HTS022,2017-10-28,SK5-R1,98004,J20,SK5-R1_J20,SKMEL5,6,dabrafenib,0.0000001,M,pd98059,2.4E-11,M,32,10,2017-10-27 20:02:49,32,0.00554,0.00154
7143,7252,HTS022,2017-10-28,SK5-R1,98004,J21,SK5-R1_J21,SKMEL5,6,dabrafenib,0.0000001,M,pd98059,6.1E-12,M,46,5,2017-10-27 20:02:49,46,0.01083,0.00092
7144,7253,HTS022,2017-10-28,SK5-R1,98004,J22,SK5-R1_J22,SKMEL5,6,dabrafenib,0.0000001,M,control,0,M,30,11,2017-10-27 20:02:49,30,0.00797,0.0017
7145,7254,HTS022,2017-10-28,SK5-R1,98004,J23,SK5-R1_J23,SKMEL5,6,control,0,M,control,0,M,36,9,2017-10-27 20:02:49,36,0.02258,0.0006
7146,7255,HTS022,2017-10-28,SK5-R1,98004,K03,SK5-R1_K03,SKMEL5,6,dabrafenib,0.000000025,M,trametinib,0.0000004,M,66,49,2017-10-27 20:02:49,66,-0.01113,0.00267
7147,7257,HTS022,2017-10-28,SK5-R1,98004,K05,SK5-R1_K05,SKMEL5,6,dabrafenib,0.000000025,M,trametinib,0.000000025,M,90,57,2017-10-27 20:02:49,90,0.01257,0.00354
7148,7258,HTS022,2017-10-28,SK5-R1,98004,K06,SK5-R1_K06,SKMEL5,6,dabrafenib,0.000000025,M,trametinib,6.2E-09,M,44,22,2017-10-27 20:02:49,44,0.01426,0.00645
7149,7259,HTS022,2017-10-28,SK5-R1,98004,K07,SK5-R1_K07,SKMEL5,6,dabrafenib,0.000000025,M,trametinib,1.6E-09,M,47,24,2017-10-27 20:02:49,47,0.02716,0.00234
7150,7260,HTS022,2017-10-28,SK5-R1,98004,K08,SK5-R1_K08,SKMEL5,6,dabrafenib,0.000000025,M,trametinib,3.9E-10,M,47,22,2017-10-27 20:02:49,47,0.00846,0.00292
7151,7261,HTS022,2017-10-28,SK5-R1,98004,K09,SK5-R1_K09,SKMEL5,6,dabrafenib,0.000000025,M,trametinib,9.8E-11,M,37,19,2017-10-27 20:02:49,37,0.01262,0.00589
7152,7262,HTS022,2017-10-28,SK5-R1,98004,K10,SK5-R1_K10,SKMEL5,6,dabrafenib,0.000000025,M,trametinib,2.4E-11,M,28,17,2017-10-27 20:02:49,28,0.01954,0.01338
7153,7263,HTS022,2017-10-28,SK5-R1,98004,K11,SK5-R1_K11,SKMEL5,6,dabrafenib,0.000000025,M,trametinib,6.1E-12,M,46,28,2017-10-27 20:02:49,46,0.016,0.00889
7154,7264,HTS022,2017-10-28,SK5-R1,98004,K12,SK5-R1_K12,SKMEL5,6,dabrafenib,0.000000025,M,control,0,M,38,18,2017-10-27 20:02:49,38,0.02321,0.00472
7155,7265,HTS022,2017-10-28,SK5-R1,98004,K13,SK5-R1_K13,SKMEL5,6,dabrafenib,0.000000025,M,pd98059,0.0000004,M,60,31,2017-10-27 20:02:49,60,0.00752,0.00064
7156,7266,HTS022,2017-10-28,SK5-R1,98004,K14,SK5-R1_K14,SKMEL5,6,dabrafenib,0.000000025,M,pd98059,0.0000001,M,40,14,2017-10-27 20:02:49,40,0.0174,0.00681
7157,7267,HTS022,2017-10-28,SK5-R1,98004,K15,SK5-R1_K15,SKMEL5,6,dabrafenib,0.000000025,M,pd98059,0.000000025,M,42,12,2017-10-27 20:02:49,42,0.02119,0.00389
7158,7268,HTS022,2017-10-28,SK5-R1,98004,K16,SK5-R1_K16,SKMEL5,6,dabrafenib,0.000000025,M,pd98059,6.2E-09,M,56,13,2017-10-27 20:02:49,56,0.00517,0.0011
7159,7269,HTS022,2017-10-28,SK5-R1,98004,K17,SK5-R1_K17,SKMEL5,6,dabrafenib,0.000000025,M,pd98059,1.6E-09,M,59,24,2017-10-27 20:02:49,59,0.00869,0.00124
7160,7270,HTS022,2017-10-28,SK5-R1,98004,K18,SK5-R1_K18,SKMEL5,6,dabrafenib,0.000000025,M,pd98059,3.9E-10,M,57,12,2017-10-27 20:02:49,57,0.02159,0.00626
7161,7271,HTS022,2017-10-28,SK5-R1,98004,K19,SK5-R1_K19,SKMEL5,6,dabrafenib,0.000000025,M,pd98059,9.8E-11,M,51,17,2017-10-27 20:02:49,51,0.01697,0.0059
7162,7272,HTS022,2017-10-28,SK5-R1,98004,K20,SK5-R1_K20,SKMEL5,6,dabrafenib,0.000000025,M,pd98059,2.4E-11,M,24,7,2017-10-27 20:02:49,24,0.01827,0.00469
7163,7273,HTS022,2017-10-28,SK5-R1,98004,K21,SK5-R1_K21,SKMEL5,6,dabrafenib,0.000000025,M,pd98059,6.1E-12,M,32,14,2017-10-27 20:02:49,32,0.0083,0.00175
7164,7274,HTS022,2017-10-28,SK5-R1,98004,K22,SK5-R1_K22,SKMEL5,6,dabrafenib,0.000000025,M,control,0,M,69,19,2017-10-27 20:02:49,69,0.00691,0.00115
7165,7277,HTS022,2017-10-28,SK5-R1,98004,L05,SK5-R1_L05,SKMEL5,6,dabrafenib,6.2E-09,M,trametinib,0.000000025,M,39,12,2017-10-27 20:02:49,39,0.01175,0.00358
7166,7278,HTS022,2017-10-28,SK5-R1,98004,L06,SK5-R1_L06,SKMEL5,6,dabrafenib,6.2E-09,M,trametinib,6.2E-09,M,22,6,2017-10-27 20:02:49,22,0.01765,0.02329
7167,7279,HTS022,2017-10-28,SK5-R1,98004,L07,SK5-R1_L07,SKMEL5,6,dabrafenib,6.2E-09,M,trametinib,1.6E-09,M,30,8,2017-10-27 20:02:49,30,0.01349,0.00488
7168,7280,HTS022,2017-10-28,SK5-R1,98004,L08,SK5-R1_L08,SKMEL5,6,dabrafenib,6.2E-09,M,trametinib,3.9E-10,M,27,11,2017-10-27 20:02:49,27,0.02201,0.00436
7169,7281,HTS022,2017-10-28,SK5-R1,98004,L09,SK5-R1_L09,SKMEL5,6,dabrafenib,6.2E-09,M,trametinib,9.8E-11,M,40,7,2017-10-27 20:02:49,40,0.01508,0.00264
7170,7282,HTS022,2017-10-28,SK5-R1,98004,L10,SK5-R1_L10,SKMEL5,6,dabrafenib,6.2E-09,M,trametinib,2.4E-11,M,20,10,2017-10-27 20:02:49,20,0.02308,0.00634
7171,7283,HTS022,2017-10-28,SK5-R1,98004,L11,SK5-R1_L11,SKMEL5,6,dabrafenib,6.2E-09,M,trametinib,6.1E-12,M,38,7,2017-10-27 20:02:49,38,0.00509,0.00109
7172,7284,HTS022,2017-10-28,SK5-R1,98004,L12,SK5-R1_L12,SKMEL5,6,dabrafenib,6.2E-09,M,control,0,M,34,6,2017-10-27 20:02:49,34,0.02008,0.00125
7173,7285,HTS022,2017-10-28,SK5-R1,98004,L13,SK5-R1_L13,SKMEL5,6,dabrafenib,6.2E-09,M,pd98059,0.0000004,M,38,17,2017-10-27 20:02:49,38,0.01473,0.00583
7174,7286,HTS022,2017-10-28,SK5-R1,98004,L14,SK5-R1_L14,SKMEL5,6,dabrafenib,6.2E-09,M,pd98059,0.0000001,M,31,4,2017-10-27 20:02:49,31,0.00998,0.00156
7175,7288,HTS022,2017-10-28,SK5-R1,98004,L16,SK5-R1_L16,SKMEL5,6,dabrafenib,6.2E-09,M,pd98059,6.2E-09,M,49,13,2017-10-27 20:02:49,49,0.02023,0.00472
7176,7289,HTS022,2017-10-28,SK5-R1,98004,L17,SK5-R1_L17,SKMEL5,6,dabrafenib,6.2E-09,M,pd98059,1.6E-09,M,30,6,2017-10-27 20:02:49,30,0.01115,0.00217
7177,7290,HTS022,2017-10-28,SK5-R1,98004,L18,SK5-R1_L18,SKMEL5,6,dabrafenib,6.2E-09,M,pd98059,3.9E-10,M,19,10,2017-10-27 20:02:49,19,0.00815,0.00137
7178,7292,HTS022,2017-10-28,SK5-R1,98004,L20,SK5-R1_L20,SKMEL5,6,dabrafenib,6.2E-09,M,pd98059,2.4E-11,M,58,18,2017-10-27 20:02:49,58,0.00812,0.00157
7179,7293,HTS022,2017-10-28,SK5-R1,98004,L21,SK5-R1_L21,SKMEL5,6,dabrafenib,6.2E-09,M,pd98059,6.1E-12,M,32,7,2017-10-27 20:02:49,32,0.00706,0.00167
7180,7294,HTS022,2017-10-28,SK5-R1,98004,L22,SK5-R1_L22,SKMEL5,6,dabrafenib,6.2E-09,M,control,0,M,18,7,2017-10-27 20:02:49,18,0.01751,0.00128
7181,7295,HTS022,2017-10-28,SK5-R1,98004,L23,SK5-R1_L23,SKMEL5,6,control,0,M,control,0,M,32,11,2017-10-27 20:02:49,32,0.02191,0.00148
7182,7296,HTS022,2017-10-28,SK5-R1,98004,M03,SK5-R1_M03,SKMEL5,6,dabrafenib,1.6E-09,M,trametinib,0.0000004,M,59,34,2017-10-27 20:02:49,59,0.01593,0.00536
7183,7298,HTS022,2017-10-28,SK5-R1,98004,M05,SK5-R1_M05,SKMEL5,6,dabrafenib,1.6E-09,M,trametinib,0.000000025,M,73,37,2017-10-27 20:02:49,73,0.01077,0.00285
7184,7299,HTS022,2017-10-28,SK5-R1,98004,M06,SK5-R1_M06,SKMEL5,6,dabrafenib,1.6E-09,M,trametinib,6.2E-09,M,45,24,2017-10-27 20:02:49,45,0.00619,0.00127
7185,7300,HTS022,2017-10-28,SK5-R1,98004,M07,SK5-R1_M07,SKMEL5,6,dabrafenib,1.6E-09,M,trametinib,1.6E-09,M,63,43,2017-10-27 20:02:49,63,0.01072,0.00208
7186,7301,HTS022,2017-10-28,SK5-R1,98004,M08,SK5-R1_M08,SKMEL5,6,dabrafenib,1.6E-09,M,trametinib,3.9E-10,M,43,28,2017-10-27 20:02:49,43,0.00961,0.00325
7187,7302,HTS022,2017-10-28,SK5-R1,98004,M09,SK5-R1_M09,SKMEL5,6,dabrafenib,1.6E-09,M,trametinib,9.8E-11,M,40,25,2017-10-27 20:02:49,40,0.00896,0.00278
7188,7303,HTS022,2017-10-28,SK5-R1,98004,M10,SK5-R1_M10,SKMEL5,6,dabrafenib,1.6E-09,M,trametinib,2.4E-11,M,44,23,2017-10-27 20:02:49,44,0.00881,0.00186
7189,7304,HTS022,2017-10-28,SK5-R1,98004,M11,SK5-R1_M11,SKMEL5,6,dabrafenib,1.6E-09,M,trametinib,6.1E-12,M,32,8,2017-10-27 20:02:49,32,0.00501,0.00132
7190,7305,HTS022,2017-10-28,SK5-R1,98004,M12,SK5-R1_M12,SKMEL5,6,dabrafenib,1.6E-09,M,control,0,M,39,21,2017-10-27 20:02:49,39,0.01107,0.00095
7191,7306,HTS022,2017-10-28,SK5-R1,98004,M13,SK5-R1_M13,SKMEL5,6,dabrafenib,1.6E-09,M,pd98059,0.0000004,M,34,16,2017-10-27 20:02:49,34,0.02738,0.00433
7192,7307,HTS022,2017-10-28,SK5-R1,98004,M14,SK5-R1_M14,SKMEL5,6,dabrafenib,1.6E-09,M,pd98059,0.0000001,M,61,23,2017-10-27 20:02:49,61,0.01095,0.00175
7193,7308,HTS022,2017-10-28,SK5-R1,98004,M15,SK5-R1_M15,SKMEL5,6,dabrafenib,1.6E-09,M,pd98059,0.000000025,M,42,14,2017-10-27 20:02:49,42,0.01703,0.00234
7194,7309,HTS022,2017-10-28,SK5-R1,98004,M16,SK5-R1_M16,SKMEL5,6,dabrafenib,1.6E-09,M,pd98059,6.2E-09,M,37,16,2017-10-27 20:02:49,37,0.01385,0.00148
7195,7310,HTS022,2017-10-28,SK5-R1,98004,M17,SK5-R1_M17,SKMEL5,6,dabrafenib,1.6E-09,M,pd98059,1.6E-09,M,31,9,2017-10-27 20:02:49,31,0.02204,0.00102
7196,7311,HTS022,2017-10-28,SK5-R1,98004,M18,SK5-R1_M18,SKMEL5,6,dabrafenib,1.6E-09,M,pd98059,3.9E-10,M,44,14,2017-10-27 20:02:49,44,0.01413,0.0012
7197,7312,HTS022,2017-10-28,SK5-R1,98004,M19,SK5-R1_M19,SKMEL5,6,dabrafenib,1.6E-09,M,pd98059,9.8E-11,M,35,10,2017-10-27 20:02:49,35,0.01876,0.00142
7198,7313,HTS022,2017-10-28,SK5-R1,98004,M20,SK5-R1_M20,SKMEL5,6,dabrafenib,1.6E-09,M,pd98059,2.4E-11,M,50,19,2017-10-27 20:02:49,50,0.0176,0.00193
7199,7314,HTS022,2017-10-28,SK5-R1,98004,M21,SK5-R1_M21,SKMEL5,6,dabrafenib,1.6E-09,M,pd98059,6.1E-12,M,53,22,2017-10-27 20:02:49,53,0.01753,0.0016
7200,7315,HTS022,2017-10-28,SK5-R1,98004,M22,SK5-R1_M22,SKMEL5,6,dabrafenib,1.6E-09,M,control,0,M,46,12,2017-10-27 20:02:49,46,0.01764,0.00088
7201,7316,HTS022,2017-10-28,SK5-R1,98004,M23,SK5-R1_M23,SKMEL5,6,control,0,M,control,0,M,31,11,2017-10-27 20:02:49,31,0.02167,0.00088
7202,7317,HTS022,2017-10-28,SK5-R1,98004,N03,SK5-R1_N03,SKMEL5,6,dabrafenib,3.9E-10,M,trametinib,0.0000004,M,33,4,2017-10-27 20:02:49,33,0.01491,0.0066
7203,7319,HTS022,2017-10-28,SK5-R1,98004,N05,SK5-R1_N05,SKMEL5,6,dabrafenib,3.9E-10,M,trametinib,0.000000025,M,36,6,2017-10-27 20:02:49,36,0.01768,0.01077
7204,7320,HTS022,2017-10-28,SK5-R1,98004,N06,SK5-R1_N06,SKMEL5,6,dabrafenib,3.9E-10,M,trametinib,6.2E-09,M,25,7,2017-10-27 20:02:49,25,0.01217,0.0029
7205,7321,HTS022,2017-10-28,SK5-R1,98004,N07,SK5-R1_N07,SKMEL5,6,dabrafenib,3.9E-10,M,trametinib,1.6E-09,M,35,11,2017-10-27 20:02:49,35,0.01,0.0025
7206,7322,HTS022,2017-10-28,SK5-R1,98004,N08,SK5-R1_N08,SKMEL5,6,dabrafenib,3.9E-10,M,trametinib,3.9E-10,M,25,15,2017-10-27 20:02:49,25,0.00921,0.00198
7207,7323,HTS022,2017-10-28,SK5-R1,98004,N09,SK5-R1_N09,SKMEL5,6,dabrafenib,3.9E-10,M,trametinib,9.8E-11,M,28,7,2017-10-27 20:02:49,28,0.0133,0.00112
7208,7324,HTS022,2017-10-28,SK5-R1,98004,N10,SK5-R1_N10,SKMEL5,6,dabrafenib,3.9E-10,M,trametinib,2.4E-11,M,28,5,2017-10-27 20:02:49,28,0.01593,0.00276
7209,7325,HTS022,2017-10-28,SK5-R1,98004,N11,SK5-R1_N11,SKMEL5,6,dabrafenib,3.9E-10,M,trametinib,6.1E-12,M,34,9,2017-10-27 20:02:49,34,0.01416,0.00186
7210,7326,HTS022,2017-10-28,SK5-R1,98004,N12,SK5-R1_N12,SKMEL5,6,dabrafenib,3.9E-10,M,control,0,M,46,14,2017-10-27 20:02:49,46,0.01601,0.00119
7211,7327,HTS022,2017-10-28,SK5-R1,98004,N13,SK5-R1_N13,SKMEL5,6,dabrafenib,3.9E-10,M,pd98059,0.0000004,M,23,5,2017-10-27 20:02:49,23,0.01163,0.00121
7212,7328,HTS022,2017-10-28,SK5-R1,98004,N14,SK5-R1_N14,SKMEL5,6,dabrafenib,3.9E-10,M,pd98059,0.0000001,M,37,11,2017-10-27 20:02:49,37,0.02185,0.00116
7213,7329,HTS022,2017-10-28,SK5-R1,98004,N15,SK5-R1_N15,SKMEL5,6,dabrafenib,3.9E-10,M,pd98059,0.000000025,M,33,7,2017-10-27 20:02:49,33,0.02111,0.00077
7214,7330,HTS022,2017-10-28,SK5-R1,98004,N16,SK5-R1_N16,SKMEL5,6,dabrafenib,3.9E-10,M,pd98059,6.2E-09,M,17,4,2017-10-27 20:02:49,17,-0.01468,0.00829
7215,7331,HTS022,2017-10-28,SK5-R1,98004,N17,SK5-R1_N17,SKMEL5,6,dabrafenib,3.9E-10,M,pd98059,1.6E-09,M,37,12,2017-10-27 20:02:49,37,0.01996,0.00102
7216,7332,HTS022,2017-10-28,SK5-R1,98004,N18,SK5-R1_N18,SKMEL5,6,dabrafenib,3.9E-10,M,pd98059,3.9E-10,M,42,11,2017-10-27 20:02:49,42,0.01559,0.00061
7217,7333,HTS022,2017-10-28,SK5-R1,98004,N19,SK5-R1_N19,SKMEL5,6,dabrafenib,3.9E-10,M,pd98059,9.8E-11,M,42,12,2017-10-27 20:02:49,42,0.01973,0.00122
7218,7334,HTS022,2017-10-28,SK5-R1,98004,N20,SK5-R1_N20,SKMEL5,6,dabrafenib,3.9E-10,M,pd98059,2.4E-11,M,49,15,2017-10-27 20:02:49,49,0.02158,0.00129
7219,7335,HTS022,2017-10-28,SK5-R1,98004,N21,SK5-R1_N21,SKMEL5,6,dabrafenib,3.9E-10,M,pd98059,6.1E-12,M,27,7,2017-10-27 20:02:49,27,0.01773,0.00113
7220,7336,HTS022,2017-10-28,SK5-R1,98004,N22,SK5-R1_N22,SKMEL5,6,dabrafenib,3.9E-10,M,control,0,M,50,16,2017-10-27 20:02:49,50,0.01278,0.00129
7221,7337,HTS022,2017-10-28,SK5-R1,98004,N23,SK5-R1_N23,SKMEL5,6,control,0,M,control,0,M,42,16,2017-10-27 20:02:49,42,0.02287,0.00097
7222,7338,HTS022,2017-10-28,SK5-R1,98004,O03,SK5-R1_O03,SKMEL5,6,control,0,M,trametinib,0.0000004,M,63,32,2017-10-27 20:02:49,63,0.00453,0.00209
7223,7339,HTS022,2017-10-28,SK5-R1,98004,O04,SK5-R1_O04,SKMEL5,6,control,0,M,trametinib,0.0000001,M,49,35,2017-10-27 20:02:49,49,0.01288,0.00376
7224,7340,HTS022,2017-10-28,SK5-R1,98004,O05,SK5-R1_O05,SKMEL5,6,control,0,M,trametinib,0.000000025,M,70,44,2017-10-27 20:02:49,70,0.00818,0.00141
7225,7341,HTS022,2017-10-28,SK5-R1,98004,O06,SK5-R1_O06,SKMEL5,6,control,0,M,trametinib,6.2E-09,M,66,37,2017-10-27 20:02:49,66,0.01418,0.00086
7226,7342,HTS022,2017-10-28,SK5-R1,98004,O07,SK5-R1_O07,SKMEL5,6,control,0,M,trametinib,1.6E-09,M,58,37,2017-10-27 20:02:49,58,0.01738,0.00036
7227,7343,HTS022,2017-10-28,SK5-R1,98004,O08,SK5-R1_O08,SKMEL5,6,control,0,M,trametinib,3.9E-10,M,34,24,2017-10-27 20:02:49,34,0.00856,0.00204
7228,7344,HTS022,2017-10-28,SK5-R1,98004,O09,SK5-R1_O09,SKMEL5,6,control,0,M,trametinib,9.8E-11,M,38,18,2017-10-27 20:02:49,38,0.01498,0.00111
7229,7345,HTS022,2017-10-28,SK5-R1,98004,O10,SK5-R1_O10,SKMEL5,6,control,0,M,trametinib,2.4E-11,M,43,17,2017-10-27 20:02:49,43,0.02162,0.00054
7230,7346,HTS022,2017-10-28,SK5-R1,98004,O11,SK5-R1_O11,SKMEL5,6,control,0,M,trametinib,6.1E-12,M,35,13,2017-10-27 20:02:49,35,0.01904,0.00092
7231,7347,HTS022,2017-10-28,SK5-R1,98004,O13,SK5-R1_O13,SKMEL5,6,control,0,M,pd98059,0.0000004,M,38,18,2017-10-27 20:02:49,38,0.02316,0.00113
7232,7348,HTS022,2017-10-28,SK5-R1,98004,O14,SK5-R1_O14,SKMEL5,6,control,0,M,pd98059,0.0000001,M,58,19,2017-10-27 20:02:49,58,0.02316,0.00088
7233,7349,HTS022,2017-10-28,SK5-R1,98004,O15,SK5-R1_O15,SKMEL5,6,control,0,M,pd98059,0.000000025,M,48,15,2017-10-27 20:02:49,48,0.02741,0.0011
7234,7350,HTS022,2017-10-28,SK5-R1,98004,O16,SK5-R1_O16,SKMEL5,6,control,0,M,pd98059,6.2E-09,M,41,10,2017-10-27 20:02:49,41,0.02921,0.00076
7235,7351,HTS022,2017-10-28,SK5-R1,98004,O17,SK5-R1_O17,SKMEL5,6,control,0,M,pd98059,1.6E-09,M,42,16,2017-10-27 20:02:49,42,0.02082,0.00089
7236,7352,HTS022,2017-10-28,SK5-R1,98004,O18,SK5-R1_O18,SKMEL5,6,control,0,M,pd98059,3.9E-10,M,48,15,2017-10-27 20:02:49,48,0.02182,0.00173
7237,7353,HTS022,2017-10-28,SK5-R1,98004,O19,SK5-R1_O19,SKMEL5,6,control,0,M,pd98059,9.8E-11,M,36,8,2017-10-27 20:02:49,36,0.02804,0.00078
7238,7354,HTS022,2017-10-28,SK5-R1,98004,O20,SK5-R1_O20,SKMEL5,6,control,0,M,pd98059,2.4E-11,M,43,15,2017-10-27 20:02:49,43,0.02311,0.00097
7239,7355,HTS022,2017-10-28,SK5-R1,98004,O21,SK5-R1_O21,SKMEL5,6,control,0,M,pd98059,6.1E-12,M,32,9,2017-10-27 20:02:49,32,0.0286,0.00143
7240,7356,HTS022,2017-10-28,SK5-R1,98004,O23,SK5-R1_O23,SKMEL5,6,control,0,M,control,0,M,20,7,2017-10-27 20:02:49,20,0.02695,0.00101
7241,7357,HTS022,2017-10-28,SK5-R2,98005,B02,SK5-R2_B02,SKMEL5,6.2,control,0,M,control,0,M,14,2,2017-10-27 20:14:06,14,0.01455,0.00257
7242,7358,HTS022,2017-10-28,SK5-R2,98005,B03,SK5-R2_B03,SKMEL5,6.2,vemurafenib,0.000008,M,selumetinib,0.000004,M,42,6,2017-10-27 20:14:06,42,0.00987,0.00329
7243,7359,HTS022,2017-10-28,SK5-R2,98005,B04,SK5-R2_B04,SKMEL5,6.2,vemurafenib,0.000008,M,selumetinib,0.000001,M,32,11,2017-10-27 20:14:06,32,0.00971,0.00225
7244,7360,HTS022,2017-10-28,SK5-R2,98005,B05,SK5-R2_B05,SKMEL5,6.2,vemurafenib,0.000008,M,selumetinib,0.00000025,M,30,8,2017-10-27 20:14:06,30,0.01855,0.00852
7245,7361,HTS022,2017-10-28,SK5-R2,98005,B06,SK5-R2_B06,SKMEL5,6.2,vemurafenib,0.000008,M,selumetinib,0.000000063,M,32,8,2017-10-27 20:14:06,32,0.01092,0.00396
7246,7362,HTS022,2017-10-28,SK5-R2,98005,B07,SK5-R2_B07,SKMEL5,6.2,vemurafenib,0.000008,M,selumetinib,0.000000016,M,35,7,2017-10-27 20:14:06,35,0.01773,0.00905
7247,7363,HTS022,2017-10-28,SK5-R2,98005,B08,SK5-R2_B08,SKMEL5,6.2,vemurafenib,0.000008,M,selumetinib,3.9E-09,M,34,10,2017-10-27 20:14:06,34,0.02673,0.00953
7248,7364,HTS022,2017-10-28,SK5-R2,98005,B09,SK5-R2_B09,SKMEL5,6.2,vemurafenib,0.000008,M,selumetinib,0.000000001,M,26,14,2017-10-27 20:14:06,26,0.00587,0.00074
7249,7365,HTS022,2017-10-28,SK5-R2,98005,B10,SK5-R2_B10,SKMEL5,6.2,vemurafenib,0.000008,M,selumetinib,2.4E-10,M,35,6,2017-10-27 20:14:06,35,0.01039,0.00215
7250,7366,HTS022,2017-10-28,SK5-R2,98005,B11,SK5-R2_B11,SKMEL5,6.2,vemurafenib,0.000008,M,selumetinib,6.1E-11,M,35,11,2017-10-27 20:14:06,35,0.00777,0.00104
7251,7367,HTS022,2017-10-28,SK5-R2,98005,B12,SK5-R2_B12,SKMEL5,6.2,vemurafenib,0.000008,M,control,0,M,25,5,2017-10-27 20:14:06,25,0.01095,0.00179
7252,7368,HTS022,2017-10-28,SK5-R2,98005,B13,SK5-R2_B13,SKMEL5,6.2,vemurafenib,0.000008,M,cobimetinib,0.0000008,M,26,7,2017-10-27 20:14:06,26,0.00915,0.00266
7253,7369,HTS022,2017-10-28,SK5-R2,98005,B14,SK5-R2_B14,SKMEL5,6.2,vemurafenib,0.000008,M,cobimetinib,0.0000002,M,47,12,2017-10-27 20:14:06,47,0.01645,0.00736
7254,7370,HTS022,2017-10-28,SK5-R2,98005,B15,SK5-R2_B15,SKMEL5,6.2,vemurafenib,0.000008,M,cobimetinib,0.00000005,M,40,16,2017-10-27 20:14:06,40,0.01102,0.00718
7255,7371,HTS022,2017-10-28,SK5-R2,98005,B16,SK5-R2_B16,SKMEL5,6.2,vemurafenib,0.000008,M,cobimetinib,0.000000012,M,44,15,2017-10-27 20:14:06,44,0.01044,0.00403
7256,7372,HTS022,2017-10-28,SK5-R2,98005,B17,SK5-R2_B17,SKMEL5,6.2,vemurafenib,0.000008,M,cobimetinib,3.1E-09,M,49,14,2017-10-27 20:14:06,49,0.01814,0.00499
7257,7373,HTS022,2017-10-28,SK5-R2,98005,B18,SK5-R2_B18,SKMEL5,6.2,vemurafenib,0.000008,M,cobimetinib,7.8E-10,M,57,14,2017-10-27 20:14:06,57,0.00614,0.00089
7258,7374,HTS022,2017-10-28,SK5-R2,98005,B19,SK5-R2_B19,SKMEL5,6.2,vemurafenib,0.000008,M,cobimetinib,2E-10,M,39,9,2017-10-27 20:14:06,39,0.00713,0.00126
7259,7375,HTS022,2017-10-28,SK5-R2,98005,B20,SK5-R2_B20,SKMEL5,6.2,vemurafenib,0.000008,M,cobimetinib,4.9E-11,M,35,8,2017-10-27 20:14:06,35,0.009,0.00096
7260,7376,HTS022,2017-10-28,SK5-R2,98005,B21,SK5-R2_B21,SKMEL5,6.2,vemurafenib,0.000008,M,cobimetinib,1.2E-11,M,17,8,2017-10-27 20:14:06,17,0.00822,0.00173
