"expt.id","expt.date","plate.name","plate.id","well","uid","cell.line","drug1","drug1.conc","drug1.units","drug2","drug2.conc","drug2.units","orig.cell.count","rate","rate.95ci","cld","cld2"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F11","PC9c1-O6a_F11","PC9c1","osimertinib",7.8e-10,"M","ZM447439",6.1e-11,"M",46,0.0306,0.0012,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F12","PC9c1-O6a_F12","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",55,0.03419,0.0012,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F13","PC9c1-O6a_F13","PC9c1","osimertinib",7.8e-10,"M","TAK632",4e-06,"M",47,0.02288,0.00111,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F14","PC9c1-O6a_F14","PC9c1","osimertinib",7.8e-10,"M","TAK632",1e-06,"M",60,0.03756,0.00113,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F15","PC9c1-O6a_F15","PC9c1","osimertinib",7.8e-10,"M","TAK632",2.5e-07,"M",60,0.03713,0.00129,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F16","PC9c1-O6a_F16","PC9c1","osimertinib",7.8e-10,"M","TAK632",6.3e-08,"M",58,0.03653,0.00131,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F17","PC9c1-O6a_F17","PC9c1","osimertinib",7.8e-10,"M","TAK632",1.6e-08,"M",61,0.03548,0.00099,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F18","PC9c1-O6a_F18","PC9c1","osimertinib",7.8e-10,"M","TAK632",3.9e-09,"M",68,0.03728,0.00138,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F19","PC9c1-O6a_F19","PC9c1","osimertinib",7.8e-10,"M","TAK632",9.8e-10,"M",59,0.03179,0.00107,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F20","PC9c1-O6a_F20","PC9c1","osimertinib",7.8e-10,"M","TAK632",2.4e-10,"M",63,0.0374,0.00215,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F21","PC9c1-O6a_F21","PC9c1","osimertinib",7.8e-10,"M","TAK632",6.1e-11,"M",43,0.03671,0.00105,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6a",95672,"F22","PC9c1-O6a_F22","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",49,0.03538,0.00117,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M03","PC9c1-O6a_M03","PC9c1","osimertinib",7.8e-10,"M","alisertib",4e-06,"M",57,0.00095,0.00048,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M04","PC9c1-O6a_M04","PC9c1","osimertinib",7.8e-10,"M","alisertib",1e-06,"M",60,0.00193,0.00073,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M05","PC9c1-O6a_M05","PC9c1","osimertinib",7.8e-10,"M","alisertib",2.5e-07,"M",70,0.01005,0.00292,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M06","PC9c1-O6a_M06","PC9c1","osimertinib",7.8e-10,"M","alisertib",6.3e-08,"M",46,0.00566,0.00107,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M07","PC9c1-O6a_M07","PC9c1","osimertinib",7.8e-10,"M","alisertib",1.6e-08,"M",56,0.01615,0.00133,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M08","PC9c1-O6a_M08","PC9c1","osimertinib",7.8e-10,"M","alisertib",3.9e-09,"M",62,0.01082,0.00081,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M09","PC9c1-O6a_M09","PC9c1","osimertinib",7.8e-10,"M","alisertib",9.8e-10,"M",58,0.00991,0.00222,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M10","PC9c1-O6a_M10","PC9c1","osimertinib",7.8e-10,"M","alisertib",2.4e-10,"M",69,0.0213,0.00165,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M11","PC9c1-O6a_M11","PC9c1","osimertinib",7.8e-10,"M","alisertib",6.1e-11,"M",48,0.02894,0.00223,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M12","PC9c1-O6a_M12","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",48,0.03708,0.00175,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M13","PC9c1-O6a_M13","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",4e-06,"M",63,-0.02126,0.0169,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M14","PC9c1-O6a_M14","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",1e-06,"M",96,-0.04084,0.05118,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M15","PC9c1-O6a_M15","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",2.5e-07,"M",44,0.02811,0.00176,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M16","PC9c1-O6a_M16","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",6.3e-08,"M",30,0.0413,0.00167,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M17","PC9c1-O6a_M17","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",1.6e-08,"M",65,0.03419,0.00073,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M18","PC9c1-O6a_M18","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",3.9e-09,"M",69,0.02514,0.00112,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M19","PC9c1-O6a_M19","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",9.8e-10,"M",47,0.02873,0.00176,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M20","PC9c1-O6a_M20","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",2.4e-10,"M",69,0.03683,0.00098,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M21","PC9c1-O6a_M21","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",6.1e-11,"M",42,0.03562,0.00159,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6a",95672,"M22","PC9c1-O6a_M22","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",53,0.03422,0.00145,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F03","PC9c1-O6b_F03","PC9c1","osimertinib",7.8e-10,"M","ZM447439",4e-06,"M",46,0.00967,0.00533,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F04","PC9c1-O6b_F04","PC9c1","osimertinib",7.8e-10,"M","ZM447439",1e-06,"M",57,0.00319,0.00165,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F05","PC9c1-O6b_F05","PC9c1","osimertinib",7.8e-10,"M","ZM447439",2.5e-07,"M",71,0.03108,0.00086,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F06","PC9c1-O6b_F06","PC9c1","osimertinib",7.8e-10,"M","ZM447439",6.3e-08,"M",45,0.03529,0.00163,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F07","PC9c1-O6b_F07","PC9c1","osimertinib",7.8e-10,"M","ZM447439",1.6e-08,"M",49,0.03418,0.00118,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F08","PC9c1-O6b_F08","PC9c1","osimertinib",7.8e-10,"M","ZM447439",3.9e-09,"M",77,0.03048,0.00121,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F09","PC9c1-O6b_F09","PC9c1","osimertinib",7.8e-10,"M","ZM447439",9.8e-10,"M",75,0.03022,0.00149,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F10","PC9c1-O6b_F10","PC9c1","osimertinib",7.8e-10,"M","ZM447439",2.4e-10,"M",38,0.03459,0.00064,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F11","PC9c1-O6b_F11","PC9c1","osimertinib",7.8e-10,"M","ZM447439",6.1e-11,"M",70,0.03265,0.00104,"PC9c1_osimertinib","PC9c1_osimertinib_ZM447439"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F12","PC9c1-O6b_F12","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",80,0.03457,0.00083,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F13","PC9c1-O6b_F13","PC9c1","osimertinib",7.8e-10,"M","TAK632",4e-06,"M",68,0.01453,0.00105,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F14","PC9c1-O6b_F14","PC9c1","osimertinib",7.8e-10,"M","TAK632",1e-06,"M",57,0.03723,0.00165,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F15","PC9c1-O6b_F15","PC9c1","osimertinib",7.8e-10,"M","TAK632",2.5e-07,"M",54,0.0357,0.00148,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F16","PC9c1-O6b_F16","PC9c1","osimertinib",7.8e-10,"M","TAK632",6.3e-08,"M",61,0.03585,0.00042,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F17","PC9c1-O6b_F17","PC9c1","osimertinib",7.8e-10,"M","TAK632",1.6e-08,"M",67,0.03682,0.00099,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F18","PC9c1-O6b_F18","PC9c1","osimertinib",7.8e-10,"M","TAK632",3.9e-09,"M",61,0.03708,0.00161,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F19","PC9c1-O6b_F19","PC9c1","osimertinib",7.8e-10,"M","TAK632",9.8e-10,"M",56,0.03216,0.00097,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F20","PC9c1-O6b_F20","PC9c1","osimertinib",7.8e-10,"M","TAK632",2.4e-10,"M",55,0.03626,0.00118,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F21","PC9c1-O6b_F21","PC9c1","osimertinib",7.8e-10,"M","TAK632",6.1e-11,"M",62,0.03647,0.00123,"PC9c1_osimertinib","PC9c1_osimertinib_TAK632"
"HTS018","2017-07-28","PC9c1-O6b",95673,"F22","PC9c1-O6b_F22","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",57,0.02836,0.00055,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M03","PC9c1-O6b_M03","PC9c1","osimertinib",7.8e-10,"M","alisertib",4e-06,"M",60,0.00629,0.0016,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M04","PC9c1-O6b_M04","PC9c1","osimertinib",7.8e-10,"M","alisertib",1e-06,"M",57,0.00175,0.00071,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M05","PC9c1-O6b_M05","PC9c1","osimertinib",7.8e-10,"M","alisertib",2.5e-07,"M",68,-0.00397,0.00086,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M06","PC9c1-O6b_M06","PC9c1","osimertinib",7.8e-10,"M","alisertib",6.3e-08,"M",71,0.00876,0.00219,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M07","PC9c1-O6b_M07","PC9c1","osimertinib",7.8e-10,"M","alisertib",1.6e-08,"M",57,0.01002,0.001,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M08","PC9c1-O6b_M08","PC9c1","osimertinib",7.8e-10,"M","alisertib",3.9e-09,"M",44,0.01555,0.00108,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M09","PC9c1-O6b_M09","PC9c1","osimertinib",7.8e-10,"M","alisertib",9.8e-10,"M",55,0.00848,0.00138,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M10","PC9c1-O6b_M10","PC9c1","osimertinib",7.8e-10,"M","alisertib",2.4e-10,"M",53,0.01181,0.00107,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M11","PC9c1-O6b_M11","PC9c1","osimertinib",7.8e-10,"M","alisertib",6.1e-11,"M",69,0.01772,0.00181,"PC9c1_osimertinib","PC9c1_osimertinib_alisertib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M12","PC9c1-O6b_M12","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",49,0.03539,0.0014,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M13","PC9c1-O6b_M13","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",4e-06,"M",36,-0.0237,0.03204,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M14","PC9c1-O6b_M14","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",1e-06,"M",47,-0.00958,0.00535,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M15","PC9c1-O6b_M15","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",2.5e-07,"M",62,0.01828,0.0026,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M16","PC9c1-O6b_M16","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",6.3e-08,"M",72,0.03276,0.0011,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M17","PC9c1-O6b_M17","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",1.6e-08,"M",72,0.03291,0.00116,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M18","PC9c1-O6b_M18","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",3.9e-09,"M",51,0.02088,0.00089,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M19","PC9c1-O6b_M19","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",9.8e-10,"M",59,0.03184,0.00115,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M20","PC9c1-O6b_M20","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",2.4e-10,"M",47,0.0338,0.00113,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M21","PC9c1-O6b_M21","PC9c1","osimertinib",7.8e-10,"M","ulixertinib",6.1e-11,"M",67,0.03105,0.00132,"PC9c1_osimertinib","PC9c1_osimertinib_ulixertinib"
"HTS018","2017-07-28","PC9c1-O6b",95673,"M22","PC9c1-O6b_M22","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",61,0.0324,0.0016,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F03","PC9c1-O7a_F03","PC9c1","osimertinib",7.8e-10,"M","JQ1",4e-06,"M",72,0.00456,0.00148,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F04","PC9c1-O7a_F04","PC9c1","osimertinib",7.8e-10,"M","JQ1",1e-06,"M",73,0.01839,0.00086,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F05","PC9c1-O7a_F05","PC9c1","osimertinib",7.8e-10,"M","JQ1",2.5e-07,"M",63,0.03053,0.00114,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F06","PC9c1-O7a_F06","PC9c1","osimertinib",7.8e-10,"M","JQ1",6.3e-08,"M",82,0.03199,0.00158,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F07","PC9c1-O7a_F07","PC9c1","osimertinib",7.8e-10,"M","JQ1",1.6e-08,"M",64,0.03178,0.00092,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F08","PC9c1-O7a_F08","PC9c1","osimertinib",7.8e-10,"M","JQ1",3.9e-09,"M",66,0.0251,0.0014,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F09","PC9c1-O7a_F09","PC9c1","osimertinib",7.8e-10,"M","JQ1",9.8e-10,"M",71,0.0315,0.00114,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F10","PC9c1-O7a_F10","PC9c1","osimertinib",7.8e-10,"M","JQ1",2.4e-10,"M",81,0.03326,0.00083,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F11","PC9c1-O7a_F11","PC9c1","osimertinib",7.8e-10,"M","JQ1",6.1e-11,"M",86,0.0326,0.0012,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F12","PC9c1-O7a_F12","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",84,0.03425,0.00083,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F13","PC9c1-O7a_F13","PC9c1","osimertinib",7.8e-10,"M","afatinib",4e-06,"M",67,0.00357,0.00179,"PC9c1_osimertinib","PC9c1_osimertinib_afatinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F14","PC9c1-O7a_F14","PC9c1","osimertinib",7.8e-10,"M","afatinib",1e-06,"M",48,0.00739,0.00227,"PC9c1_osimertinib","PC9c1_osimertinib_afatinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F15","PC9c1-O7a_F15","PC9c1","osimertinib",7.8e-10,"M","afatinib",2.5e-07,"M",72,0.00869,0.00148,"PC9c1_osimertinib","PC9c1_osimertinib_afatinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F16","PC9c1-O7a_F16","PC9c1","osimertinib",7.8e-10,"M","afatinib",6.3e-08,"M",69,0.00443,0.00175,"PC9c1_osimertinib","PC9c1_osimertinib_afatinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F17","PC9c1-O7a_F17","PC9c1","osimertinib",7.8e-10,"M","afatinib",1.6e-08,"M",52,0.0073,0.00182,"PC9c1_osimertinib","PC9c1_osimertinib_afatinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F18","PC9c1-O7a_F18","PC9c1","osimertinib",7.8e-10,"M","afatinib",3.9e-09,"M",82,0.01159,0.0027,"PC9c1_osimertinib","PC9c1_osimertinib_afatinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F19","PC9c1-O7a_F19","PC9c1","osimertinib",7.8e-10,"M","afatinib",9.8e-10,"M",54,0.01054,0.00108,"PC9c1_osimertinib","PC9c1_osimertinib_afatinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F20","PC9c1-O7a_F20","PC9c1","osimertinib",7.8e-10,"M","afatinib",2.4e-10,"M",45,0.00836,0.00068,"PC9c1_osimertinib","PC9c1_osimertinib_afatinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F21","PC9c1-O7a_F21","PC9c1","osimertinib",7.8e-10,"M","afatinib",6.1e-11,"M",79,0.01628,0.0013,"PC9c1_osimertinib","PC9c1_osimertinib_afatinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"F22","PC9c1-O7a_F22","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",43,0.0328,0.00177,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M03","PC9c1-O7a_M03","PC9c1","osimertinib",7.8e-10,"M","erlotinib",4e-06,"M",65,-0.00328,0.00096,"PC9c1_osimertinib","PC9c1_osimertinib_erlotinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M04","PC9c1-O7a_M04","PC9c1","osimertinib",7.8e-10,"M","erlotinib",1e-06,"M",66,0.00464,0.00309,"PC9c1_osimertinib","PC9c1_osimertinib_erlotinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M05","PC9c1-O7a_M05","PC9c1","osimertinib",7.8e-10,"M","erlotinib",2.5e-07,"M",55,0.01032,0.0046,"PC9c1_osimertinib","PC9c1_osimertinib_erlotinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M06","PC9c1-O7a_M06","PC9c1","osimertinib",7.8e-10,"M","erlotinib",6.3e-08,"M",77,0.00343,0.00143,"PC9c1_osimertinib","PC9c1_osimertinib_erlotinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M07","PC9c1-O7a_M07","PC9c1","osimertinib",7.8e-10,"M","erlotinib",1.6e-08,"M",56,0.01027,0.00214,"PC9c1_osimertinib","PC9c1_osimertinib_erlotinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M08","PC9c1-O7a_M08","PC9c1","osimertinib",7.8e-10,"M","erlotinib",3.9e-09,"M",70,0.01575,0.00112,"PC9c1_osimertinib","PC9c1_osimertinib_erlotinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M09","PC9c1-O7a_M09","PC9c1","osimertinib",7.8e-10,"M","erlotinib",9.8e-10,"M",56,0.01705,0.00132,"PC9c1_osimertinib","PC9c1_osimertinib_erlotinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M10","PC9c1-O7a_M10","PC9c1","osimertinib",7.8e-10,"M","erlotinib",2.4e-10,"M",61,0.02186,0.00131,"PC9c1_osimertinib","PC9c1_osimertinib_erlotinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M11","PC9c1-O7a_M11","PC9c1","osimertinib",7.8e-10,"M","erlotinib",6.1e-11,"M",64,0.02877,0.00113,"PC9c1_osimertinib","PC9c1_osimertinib_erlotinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M12","PC9c1-O7a_M12","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",62,0.03415,0.00072,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M13","PC9c1-O7a_M13","PC9c1","osimertinib",7.8e-10,"M","gefitinib",4e-06,"M",67,-0.00216,0.00146,"PC9c1_osimertinib","PC9c1_osimertinib_gefitinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M14","PC9c1-O7a_M14","PC9c1","osimertinib",7.8e-10,"M","gefitinib",1e-06,"M",75,0.01253,0.00308,"PC9c1_osimertinib","PC9c1_osimertinib_gefitinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M15","PC9c1-O7a_M15","PC9c1","osimertinib",7.8e-10,"M","gefitinib",2.5e-07,"M",94,0.00712,0.0018,"PC9c1_osimertinib","PC9c1_osimertinib_gefitinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M16","PC9c1-O7a_M16","PC9c1","osimertinib",7.8e-10,"M","gefitinib",6.3e-08,"M",59,0.0105,0.0036,"PC9c1_osimertinib","PC9c1_osimertinib_gefitinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M17","PC9c1-O7a_M17","PC9c1","osimertinib",7.8e-10,"M","gefitinib",1.6e-08,"M",54,0.0162,0.00138,"PC9c1_osimertinib","PC9c1_osimertinib_gefitinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M18","PC9c1-O7a_M18","PC9c1","osimertinib",7.8e-10,"M","gefitinib",3.9e-09,"M",80,0.0128,0.00192,"PC9c1_osimertinib","PC9c1_osimertinib_gefitinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M19","PC9c1-O7a_M19","PC9c1","osimertinib",7.8e-10,"M","gefitinib",9.8e-10,"M",61,0.02168,0.00105,"PC9c1_osimertinib","PC9c1_osimertinib_gefitinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M20","PC9c1-O7a_M20","PC9c1","osimertinib",7.8e-10,"M","gefitinib",2.4e-10,"M",56,0.03452,0.00094,"PC9c1_osimertinib","PC9c1_osimertinib_gefitinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M21","PC9c1-O7a_M21","PC9c1","osimertinib",7.8e-10,"M","gefitinib",6.1e-11,"M",83,0.03125,0.00134,"PC9c1_osimertinib","PC9c1_osimertinib_gefitinib"
"HTS018","2017-07-28","PC9c1-O7a",95674,"M22","PC9c1-O7a_M22","PC9c1","osimertinib",7.8e-10,"M","control",0,"M",59,0.03113,0.00104,"PC9c1_osimertinib","PC9c1_osimertinib_control"
"HTS018","2017-07-28","PC9c1-O7b",95675,"F03","PC9c1-O7b_F03","PC9c1","osimertinib",7.8e-10,"M","JQ1",4e-06,"M",65,0.0048,0.00122,"PC9c1_osimertinib","PC9c1_osimertinib_JQ1"
